Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpinut,6/21/2005 8:31,1,2,,,0.025,<4>,,0.041,<4>,,0.076,<4>,C,0.035,<4>,,0.057,<4>,,0.0025,<4>,C,0.0048,<4>,,0.0073,<4>,C,0.064,<4>,,0.2889,<4>,,0.4031,<4>,C,0.1142,<4>,,8.4,<4>,,5.8,<4>,,4.8,<4>,,2.24,<4>,,2.046,<4>,,54,<4>,,27.6,<4>,,30.9,<4>,,4.6,<4>,,7.6,<4>,,7.1,<4>,,18,<4>,,0.8,<4>,,572.2,<4>,,75.4,<4>,C,2.027,<4>
gtmssnut,6/21/2005 9:15,1,1,,,0.024,<4>,,0.044,<4>,,0.063,<4>,C,0.019,<4>,,0.097,<4>,,0.0029,<4>,C,0.0044,<4>,,0.0073,<4>,C,0.104,<4>,,0.2492,<4>,,0.3216,<4>,C,0.0724,<4>,,4.6,<4>,,3.8,<4>,,1.6,<4>,,1.86,<4>,,0.725,<4>,,67,<4>,,27.1,<4>,,31.5,<4>,,5.5,<4>,,7.9,<4>,,5.9,<4>,,11,<4>,,1.3,<4>,,1736,<4>,,299.9,<4>,C,1.756,<4>
gtmssnut,6/21/2005 9:16,1,2,,,0.019,<4>,,0.039,<4>,,0.064,<4>,C,0.025,<4>,,0.137,<4>,,0.0027,<4>,C,0.0038,<4>,,0.0065,<4>,C,0.144,<4>,,0.2596,<4>,,0.2805,<4>,C,0.0209,<4>,,5.5,<4>,,4.5,<4>,,1.9,<4>,,1.66,<4>,,0.771,<4>,,43,<4>,,27.1,<4>,,31.5,<4>,,5.5,<4>,,7.9,<4>,,4.8,<4>,,10,<4>,,1.3,<4>,,1736,<4>,,299.9,<4>,C,1.756,<4>
gtmfmnut,6/21/2005 9:50,1,1,,,0.031,<4>,,0.043,<4>,,0.073,<4>,C,0.03,<4>,,0.122,<4>,,0.0056,<4>,C,0.0241,<4>,,0.0297,<4>,C,0.152,<4>,,0.3028,<4>,,0.388,<4>,C,0.0852,<4>,,5.3,<4>,,3.7,<4>,,2.9,<4>,,2.65,<4>,,1.657,<4>,,56,<4>,,27.1,<4>,,28.6,<4>,,4.9,<4>,,7.7,<4>,,8.7,<4>,,36,<4>,,0.8,<4>,,1611,<4>,,130.1,<4>,C,2.516,<4>
gtmfmnut,6/21/2005 9:51,1,2,,,0.03,<4>,,0.044,<4>,,0.076,<4>,C,0.032,<4>,,0.12,<4>,,0.0061,<4>,C,0.0222,<4>,,0.0283,<4>,C,0.148,<4>,,0.3091,<4>,,0.4407,<4>,C,0.1316,<4>,,5.7,<4>,,4,<4>,,3,<4>,,2.2,<4>,,2.276,<4>,,70,<4>,,27.1,<4>,,28.6,<4>,,4.9,<4>,,7.7,<4>,,6.7,<4>,,39,<4>,,0.8,<4>,,1611,<4>,,130.1,<4>,C,2.516,<4>
gtmpcnut,6/21/2005 11:40,1,1,,,0.04,<4>,,0.059,<4>,,0.088,<4>,C,0.029,<4>,,0.067,<4>,,0.0071,<4>,C,0.0197,<4>,,0.0268,<4>,C,0.094,<4>,,0.6305,<4>,,0.6974,<4>,C,0.0669,<4>,,3.8,<4>,,2.8,<4>,,1.8,<4>,,2.7,<4>,,3.015,<4>,,16,<4>,,27.8,<4>,,1.4,<4>,,5.1,<4>,,7.1,<4>,,6.3,<4>,,481,<4>,,0.4,<4>,,1248,<4>,,0.1,<4>,C,9.432,<4>
gtmpcnut,6/21/2005 11:41,1,2,,,0.039,<4>,,0.061,<4>,,0.089,<4>,C,0.028,<4>,,0.159,<4>,,0.0074,<4>,C,0.0195,<4>,,0.0269,<4>,C,0.186,<4>,,0.6047,<4>,,0.7078,<4>,C,0.1031,<4>,,3.8,<4>,,2.6,<4>,,2.2,<4>,,1.95,<4>,,3.995,<4>,,14,<4>,,27.8,<4>,,1.4,<4>,,5.1,<4>,,7.1,<4>,,7.6,<4>,,480,<4>,,0.4,<4>,,1248,<4>,,0.1,<4>,C,9.432,<4>
gtmpcnut,6/21/2005 12:30,2,1,,,0.034,<4>,,0.06,<4>,,0.096,<4>,C,0.036,<4>,,0.013,<4>,,0.0076,<4>,C,0.0156,<4>,,0.0232,<4>,C,0.036,<4>,,0.629,<4>,,0.7272,<4>,C,0.0982,<4>,,2,<4>,,1.3,<4>,,1.2,<4>,,2.92,<4>,,3.811,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,8.6,<4>,,525,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/21/2005 15:00,2,1,,,0.035,<4>,,0.057,<4>,,0.086,<4>,C,0.029,<4>,B,0.008,<4>,,0.0079,<4>,C,0.0086,<4>,,0.0165,<4>,B - C,,<4>,,0.8668,<4>,,0.9327,<4>,C,0.0659,<4>,,1.4,<4>,,1,<4>,,0.8,<4>,,1.6,<4>,,3.872,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.6,<4>,,526,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/21/2005 17:30,2,1,,,0.04,<4>,,0.062,<4>,,0.075,<4>,C,0.013,<4>,B,0.008,<4>,,0.0076,<4>,C,0.0138,<4>,,0.0214,<4>,B - C,,<4>,,0.8784,<4>,,0.8919,<4>,C,0.0135,<4>,,0.8,<4>,,0.6,<4>,,0.4,<4>,,1.21,<4>,,3.904,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,3.3,<4>,,527,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/21/2005 20:00,2,1,,,0.036,<4>,,0.057,<4>,,0.089,<4>,C,0.032,<4>,B,0.008,<4>,,0.0077,<4>,C,0.0177,<4>,,0.0254,<4>,B - C,,<4>,,0.892,<4>,,0.914,<4>,C,0.022,<4>,,1.8,<4>,,1.1,<4>,,1.2,<4>,,3.11,<4>,,3.097,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,8.4,<4>,,526,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/21/2005 22:30,2,1,,,0.032,<4>,,0.052,<4>,,0.097,<4>,C,0.045,<4>,,0.014,<4>,,0.0078,<4>,C,0.0287,<4>,,0.0365,<4>,C,0.051,<4>,,0.4553,<4>,,0.4945,<4>,C,0.0392,<4>,,5.6,<4>,,3.4,<4>,,4,<4>,,1.7,<4>,,3.425,<4>,M,,<4>,M,,<4>,,9,<4>,M,,<4>,M,,<4>,,10.5,<4>,,384,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 1:00,2,1,,,0.029,<4>,,0.052,<4>,,0.091,<4>,C,0.039,<4>,,0.053,<4>,,0.0066,<4>,C,0.0263,<4>,,0.0329,<4>,C,0.086,<4>,,0.4489,<4>,,0.5732,<4>,C,0.1243,<4>,,6.7,<4>,,4.4,<4>,,4.2,<4>,,1.34,<4>,,3.138,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,6.8,<4>,,273,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 3:30,2,1,,,0.034,<4>,,0.054,<4>,,0.103,<4>,C,0.049,<4>,,0.02,<4>,,0.0075,<4>,C,0.0277,<4>,,0.0352,<4>,C,0.055,<4>,,0.4946,<4>,,0.5963,<4>,C,0.1017,<4>,,3.7,<4>,,2,<4>,,3,<4>,,3.46,<4>,,3.655,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,12.3,<4>,,465,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 6:00,2,1,,,0.038,<4>,,0.058,<4>,,0.082,<4>,C,0.024,<4>,,0.013,<4>,,0.0088,<4>,C,0.019,<4>,,0.0278,<4>,C,0.041,<4>,,0.8763,<4>,,0.932,<4>,C,0.0557,<4>,,1.5,<4>,,0.9,<4>,,1,<4>,,2.04,<4>,,3.019,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5,<4>,,523,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 8:30,2,1,,,0.038,<4>,,0.059,<4>,,0.077,<4>,C,0.018,<4>,,0.018,<4>,,0.009,<4>,C,0.0167,<4>,,0.0257,<4>,C,0.044,<4>,,0.8844,<4>,,0.9653,<4>,C,0.0809,<4>,,1.7,<4>,,1.2,<4>,,0.9,<4>,,1,<4>,,3.81,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,3.2,<4>,,521,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 11:00,2,1,,,0.032,<4>,,0.051,<4>,,0.082,<4>,C,0.031,<4>,,0.064,<4>,,0.0079,<4>,C,0.0238,<4>,,0.0317,<4>,C,0.096,<4>,,0.457,<4>,,0.5274,<4>,C,0.0704,<4>,,3.4,<4>,,2.2,<4>,,2.1,<4>,,1.45,<4>,,3.014,<4>,M,,<4>,M,,<4>,,11,<4>,M,,<4>,M,,<4>,,5.9,<4>,,352,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,6/22/2005 13:30,2,1,,,0.038,<4>,,0.06,<4>,,0.081,<4>,C,0.021,<4>,,0.044,<4>,,0.0082,<4>,C,0.023,<4>,,0.0312,<4>,C,0.075,<4>,,0.6135,<4>,,1.0741,<4>,C,0.4606,<4>,,2,<4>,,1.4,<4>,,1,<4>,,1.93,<4>,,2.547,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,3.9,<4>,,491,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 9:45,2,1,,,0.031,<4>,,0.055,<4>,,0.064,<4>,C,0.009,<4>,,0.035,<4>,,0.0066,<4>,C,0.001,<4>,,0.0076,<4>,C,0.043,<4>,,0.9303,<4>,,1.0556,<4>,C,0.1253,<4>,,0.5,<4>,B,0.01,<4>,,0.9,<4>,,1.3,<4>,,2.469,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,3.8,<4>,,409,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 12:15,2,1,,,0.027,<4>,,0.047,<4>,,0.061,<4>,C,0.014,<4>,,0.045,<4>,,0.0064,<4>,C,0.001,<4>,,0.0074,<4>,C,0.052,<4>,,0.9363,<4>,,1.0985,<4>,C,0.1622,<4>,,0.7,<4>,,0.7,<4>,,0.1,<4>,,1.72,<4>,,2.395,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,2.4,<4>,,403,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 14:45,2,1,,,0.029,<4>,,0.05,<4>,,0.069,<4>,C,0.019,<4>,,0.042,<4>,,0.0067,<4>,C,0.0012,<4>,,0.0079,<4>,C,0.05,<4>,,1.0236,<4>,,1.2074,<4>,C,0.1838,<4>,,0.9,<4>,,0.4,<4>,,0.8,<4>,,1.92,<4>,,2.252,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,4.2,<4>,,426,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 17:15,2,1,,,0.033,<4>,,0.052,<4>,,0.068,<4>,C,0.016,<4>,,0.045,<4>,,0.007,<4>,C,0.001,<4>,,0.008,<4>,C,0.053,<4>,,0.9756,<4>,,1.1024,<4>,C,0.1268,<4>,,0.9,<4>,,0.6,<4>,,0.6,<4>,,2.28,<4>,,3.228,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,5.1,<4>,,433,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 19:45,2,1,,,0.029,<4>,,0.051,<4>,,0.077,<4>,C,0.026,<4>,B,0.008,<4>,,0.0074,<4>,C,0.0012,<4>,,0.0086,<4>,B - C,,<4>,,1.035,<4>,,1.1573,<4>,C,0.1223,<4>,,0.6,<4>,B,0.01,<4>,,1,<4>,,1.46,<4>,,2.309,<4>,M,,<4>,M,,<4>,,8,<4>,M,,<4>,M,,<4>,,4.7,<4>,,440,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/6/2005 22:15,2,1,,,0.031,<4>,,0.053,<4>,,0.071,<4>,C,0.018,<4>,,0.22,<4>,,0.0074,<4>,C,0,<4>,,0.0074,<4>,C,0.227,<4>,,0.9661,<4>,,1.0113,<4>,C,0.0452,<4>,,0.6,<4>,,0.1,<4>,,0.8,<4>,,1.24,<4>,,2.531,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,4.9,<4>,,436,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/7/2005 0:45,2,1,,,0.031,<4>,,0.054,<4>,,0.066,<4>,C,0.012,<4>,,0.405,<4>,,0.0068,<4>,C,0.0002,<4>,,0.007,<4>,C,0.412,<4>,,0.9841,<4>,,1.0452,<4>,C,0.0611,<4>,,0.4,<4>,B,0.01,<4>,,1.2,<4>,,1.66,<4>,,2.059,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,4.2,<4>,,437,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/7/2005 3:15,2,1,,,0.03,<4>,,0.051,<4>,,0.07,<4>,C,0.019,<4>,,0.571,<4>,,0.0073,<4>,C,0.0011,<4>,,0.0084,<4>,C,0.579,<4>,,0.9574,<4>,,1.9938,<4>,C,1.0364,<4>,,0.6,<4>,,0.2,<4>,,0.7,<4>,,1.48,<4>,,3.133,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,4.8,<4>,,446,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/7/2005 5:45,2,1,,,0.035,<4>,,0.056,<4>,,0.066,<4>,C,0.01,<4>,,0.422,<4>,,0.0075,<4>,C,0.0003,<4>,,0.0078,<4>,C,0.43,<4>,,1.006,<4>,,1.1163,<4>,C,0.1103,<4>,,0.6,<4>,,0.3,<4>,,0.5,<4>,,0.9,<4>,,2.793,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,2.9,<4>,,457,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,7/7/2005 8:15,2,1,,,0.033,<4>,,0.052,<4>,,0.08,<4>,C,0.028,<4>,,0.57,<4>,,0.0077,<4>,C,0.0001,<4>,,0.0078,<4>,C,0.578,<4>,,0.95,<4>,,1.2592,<4>,C,0.3092,<4>,,0.6,<4>,,0.2,<4>,,0.7,<4>,,0.79,<4>,,2.81,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,4.2,<4>,,441,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpinut,7/7/2005 10:15,1,1,,,0.057,<4>,,0.077,<4>,,0.123,<4>,C,0.046,<4>,,0.203,<4>,,0.0084,<4>,C,0.0157,<4>,,0.0241,<4>,C,0.227,<4>,,0.7887,<4>,,0.9971,<4>,C,0.2084,<4>,,5.2,<4>,,3.5,<4>,,3.2,<4>,,1.7,<4>,,3.027,<4>,,25,<4>,,30.9,<4>,,18.4,<4>,,5.6,<4>,,7,<4>,,7.1,<4>,,97,<4>,,0.7,<4>,,1756,<4>,,59,<4>,C,3.393,<4>
gtmpinut,7/7/2005 10:16,1,2,,,0.039,<4>,,0.068,<4>,,0.124,<4>,C,0.056,<4>,,0.05,<4>,,0.006,<4>,C,0.0007,<4>,,0.0067,<4>,C,0.057,<4>,,0.7219,<4>,,0.9064,<4>,C,0.1845,<4>,,5.5,<4>,,3.4,<4>,,3.8,<4>,,1.19,<4>,,3.441,<4>,,27,<4>,,30.9,<4>,,18.4,<4>,,5.6,<4>,,7,<4>,,7.9,<4>,,99,<4>,,0.7,<4>,,1756,<4>,,59,<4>,C,3.393,<4>
gtmpcnut,7/7/2005 10:45,2,1,,,0.033,<4>,,0.052,<4>,,0.068,<4>,C,0.016,<4>,,0.363,<4>,,0.0079,<4>,C,0.0004,<4>,,0.0083,<4>,C,0.371,<4>,,1.1011,<4>,,1.1152,<4>,C,0.0141,<4>,,0.6,<4>,,0.1,<4>,,0.8,<4>,,0.76,<4>,,3.257,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,2.9,<4>,,455,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmssnut,7/7/2005 11:07,1,1,,,0.045,<4>,,0.058,<4>,,0.089,<4>,C,0.031,<4>,,0.144,<4>,,0.0055,<4>,C,0.02,<4>,,0.0255,<4>,C,0.17,<4>,,0.5621,<4>,,0.5728,<4>,C,0.0107,<4>,,3.9,<4>,,2.9,<4>,,1.8,<4>,,1.5,<4>,,1.94,<4>,,48,<4>,,30.5,<4>,,27.1,<4>,,5.5,<4>,,7,<4>,,8.8,<4>,,62,<4>,,0.6,<4>,,2105,<4>,,140.1,<4>,C,2.71,<4>
gtmssnut,7/7/2005 11:08,1,2,,,0.045,<4>,,0.056,<4>,,0.093,<4>,C,0.037,<4>,,0.588,<4>,,0.0054,<4>,C,0.0198,<4>,,0.0252,<4>,C,0.613,<4>,,0.515,<4>,,0.5404,<4>,C,0.0254,<4>,,4.1,<4>,,2.4,<4>,,2.9,<4>,,1.64,<4>,,1.985,<4>,,62,<4>,,30.5,<4>,,27.1,<4>,,5.5,<4>,,7,<4>,,10,<4>,,69,<4>,,0.6,<4>,,2105,<4>,,140.1,<4>,C,2.71,<4>
gtmfmnut,7/7/2005 11:45,1,1,,,0.03,<4>,,0.044,<4>,,0.075,<4>,C,0.031,<4>,,0.098,<4>,,0.004,<4>,C,0.0095,<4>,,0.0135,<4>,C,0.112,<4>,,0.4107,<4>,,0.5647,<4>,C,0.154,<4>,,5.9,<4>,,4.4,<4>,,2.8,<4>,,1.44,<4>,,1.398,<4>,,59,<4>,,30,<4>,,26.9,<4>,,6.6,<4>,,7.3,<4>,,7.4,<4>,,61,<4>,,0.7,<4>,,2261,<4>,,152,<4>,C,2.7,<4>
gtmfmnut,7/7/2005 11:46,1,2,,,0.029,<4>,,0.042,<4>,,0.074,<4>,C,0.032,<4>,,0.084,<4>,,0.0039,<4>,C,0.0099,<4>,,0.0138,<4>,C,0.098,<4>,,0.4571,<4>,,0.5521,<4>,C,0.095,<4>,,4.6,<4>,,3.4,<4>,,2.4,<4>,,1.22,<4>,,1.473,<4>,,36,<4>,,30,<4>,,26.9,<4>,,6.6,<4>,,7.3,<4>,,7.3,<4>,,60,<4>,,0.7,<4>,,2261,<4>,,152,<4>,C,2.7,<4>
gtmpcnut,7/7/2005 13:30,1,1,,,0.038,<4>,,0.068,<4>,,0.081,<4>,C,0.013,<4>,,0.039,<4>,,0.0071,<4>,C,0.0007,<4>,,0.0078,<4>,C,0.047,<4>,,1.1697,<4>,,1.2089,<4>,C,0.0392,<4>,,0.9,<4>,,0.4,<4>,,0.6,<4>,,1.39,<4>,,2.153,<4>,,2,<4>,,29.2,<4>,,0,<4>,,5.9,<4>,,6.8,<4>,,3.7,<4>,,462,<4>,M,,<4>,,1987,<4>,,1.4,<4>,C,7.258,<4>
gtmpcnut,7/7/2005 13:31,1,2,,,0.035,<4>,,0.057,<4>,,0.074,<4>,C,0.017,<4>,,0.047,<4>,,0.0073,<4>,C,0.002,<4>,,0.0093,<4>,C,0.056,<4>,,1.0557,<4>,,1.3939,<4>,C,0.3382,<4>,,0.8,<4>,,0.6,<4>,,0.4,<4>,,1.66,<4>,,3.736,<4>,,2,<4>,,29.2,<4>,,0,<4>,,5.9,<4>,,6.8,<4>,,4.2,<4>,,464,<4>,M,,<4>,,1987,<4>,,1.4,<4>,C,7.258,<4>
gtmpinut,8/3/2005 9:41,1,1,,,0.047,<4>,,0.075,<4>,,0.103,<4>,C,0.028,<4>,,0.071,<4>,,0.0169,<4>,C,0.0149,<4>,,0.0318,<4>,C,0.103,<4>,,0.4685,<4>,,0.6392,<4>,C,0.1707,<4>,,11.8,<4>,,9.4,<4>,,4.5,<4>,,2.01,<4>,,3.711,<4>,,30,<4>,,30.5,<4>,,23.1,<4>,,4.3,<4>,,7.4,<4>,,5.3,<4>,,63,<4>,,9,<4>,,1128,<4>,,115.8,<4>,C,2.276,<4>
gtmpinut,8/3/2005 9:42,1,2,,,0.044,<4>,,0.077,<4>,,0.101,<4>,C,0.024,<4>,,0.063,<4>,,0.0175,<4>,C,0.0142,<4>,,0.0317,<4>,C,0.095,<4>,,0.4712,<4>,,0.607,<4>,C,0.1358,<4>,,8.4,<4>,,6.4,<4>,,3.8,<4>,,1.88,<4>,,3.247,<4>,,32,<4>,,30.5,<4>,,23.1,<4>,,4.3,<4>,,7.4,<4>,,4.8,<4>,,78,<4>,,9,<4>,,1128,<4>,,115.8,<4>,C,2.276,<4>
gtmssnut,8/3/2005 10:45,1,1,,,0.03,<4>,,0.045,<4>,,0.064,<4>,C,0.019,<4>,,0.071,<4>,,0.0022,<4>,C,0.0246,<4>,,0.0268,<4>,C,0.098,<4>,,0.2464,<4>,,0.3435,<4>,C,0.0971,<4>,,4.6,<4>,,3.5,<4>,,2.1,<4>,,1.91,<4>,,1.509,<4>,,46,<4>,,29.8,<4>,,32.6,<4>,,4.7,<4>,,7.8,<4>,,7.1,<4>,,13,<4>,,4,<4>,,851.5,<4>,,131.7,<4>,C,1.866,<4>
gtmssnut,8/3/2005 10:46,1,2,,,0.027,<4>,,0.039,<4>,,0.071,<4>,C,0.032,<4>,,0.028,<4>,,0.0018,<4>,C,0.0236,<4>,,0.0254,<4>,C,0.053,<4>,,0.2848,<4>,,0.3518,<4>,C,0.067,<4>,,4.1,<4>,,3,<4>,,2,<4>,,1.87,<4>,,1.654,<4>,,41,<4>,,29.8,<4>,,32.6,<4>,,4.7,<4>,,7.8,<4>,,8.2,<4>,,12,<4>,,4,<4>,,851.5,<4>,,131.7,<4>,C,1.866,<4>
gtmfmnut,8/3/2005 11:20,1,1,,,0.028,<4>,,0.048,<4>,,0.063,<4>,C,0.015,<4>,,0.056,<4>,,0.0027,<4>,C,0.0159,<4>,,0.0186,<4>,C,0.075,<4>,,0.2872,<4>,,0.3994,<4>,C,0.1122,<4>,,3.7,<4>,,2.4,<4>,,2.2,<4>,,1.55,<4>,,1.434,<4>,,53,<4>,,30.2,<4>,,33,<4>,,4.5,<4>,,7.8,<4>,,9.1,<4>,,13,<4>,,9,<4>,,1824,<4>,,288,<4>,C,1.846,<4>
gtmfmnut,8/3/2005 11:21,1,2,,,0.025,<4>,,0.046,<4>,,0.073,<4>,C,0.027,<4>,,0.056,<4>,,0.0023,<4>,C,0.0158,<4>,,0.0181,<4>,C,0.074,<4>,,0.2806,<4>,,0.4402,<4>,C,0.1596,<4>,,4.5,<4>,,3,<4>,,2.7,<4>,,1.88,<4>,,1.921,<4>,,55,<4>,,30.2,<4>,,33,<4>,,4.5,<4>,,7.8,<4>,,9,<4>,,10,<4>,,9,<4>,,1824,<4>,,288,<4>,C,1.846,<4>
gtmpcnut,8/3/2005 13:30,1,1,,,0.03,<4>,,0.059,<4>,,0.094,<4>,C,0.035,<4>,,0.045,<4>,,0.0021,<4>,C,0.0277,<4>,,0.0298,<4>,C,0.075,<4>,,0.6017,<4>,,0.7459,<4>,C,0.1442,<4>,,15.6,<4>,,11.5,<4>,,7.5,<4>,,2.95,<4>,,7.202,<4>,,14,<4>,,30.5,<4>,,5,<4>,,5,<4>,,7.4,<4>,,8.3,<4>,,239,<4>,,0.4,<4>,,1740,<4>,,6.7,<4>,C,5.56,<4>
gtmpcnut,8/3/2005 13:31,1,2,,,0.027,<4>,,0.048,<4>,,0.091,<4>,C,0.043,<4>,,0.045,<4>,,0.0019,<4>,C,0.0289,<4>,,0.0308,<4>,C,0.076,<4>,,0.6948,<4>,,0.7116,<4>,C,0.0168,<4>,,12.4,<4>,,9.2,<4>,,6,<4>,,2.85,<4>,,6.812,<4>,,17,<4>,,30.5,<4>,,5,<4>,,5,<4>,,7.4,<4>,,8.4,<4>,,240,<4>,,0.4,<4>,,1740,<4>,,6.7,<4>,C,5.56,<4>
gtmpcnut,8/3/2005 14:00,2,1,,,0.031,<4>,,0.046,<4>,,0.084,<4>,C,0.038,<4>,,0.017,<4>,,0.0019,<4>,C,0.0319,<4>,,0.0338,<4>,C,0.051,<4>,,0.5523,<4>,,0.6084,<4>,C,0.0561,<4>,,12.1,<4>,,7.2,<4>,,8.9,<4>,,2.05,<4>,,5.782,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,7.9,<4>,,243,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/3/2005 16:30,2,1,,,0.033,<4>,,0.052,<4>,,0.086,<4>,C,0.034,<4>,,0.02,<4>,,0.0018,<4>,C,0.0382,<4>,,0.04,<4>,C,0.06,<4>,,0.4883,<4>,,0.5817,<4>,C,0.0934,<4>,,5.6,<4>,,2.8,<4>,,5,<4>,,2.09,<4>,,6.69,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,7.9,<4>,,251,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/3/2005 19:00,2,1,,,0.029,<4>,,0.059,<4>,,0.087,<4>,C,0.028,<4>,,0.01,<4>,,0.0018,<4>,C,0.0214,<4>,,0.0232,<4>,C,0.033,<4>,,0.5035,<4>,,0.5476,<4>,C,0.0441,<4>,,12.2,<4>,,8.6,<4>,,6.6,<4>,,2.1,<4>,,5.998,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,8,<4>,,232,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/3/2005 21:30,2,1,,,0.021,<4>,,0.046,<4>,,0.101,<4>,C,0.055,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0032,<4>,B - C,,<4>,,0.5884,<4>,,0.6128,<4>,C,0.0244,<4>,,15.2,<4>,,10,<4>,,9.3,<4>,,2.52,<4>,,3.589,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,11.2,<4>,,152,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
