"ANALYTE_PRIMARY_KEY"|"ANALYTE_GROUP_CODES"|"RESULT_VALUE_TYPE_CODES"|"ADAPT_ANALYTE_ID"|"LONG_NAME"|"DESCRIPTION"|"BEGIN_DATE"|"METSPC_METHOD_SPECIATION_ID"|"EPA_CODE_ID"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"350"|"Semi-Volatiles"|"Calculated"|"108394"|"3-Methylphenol"|"3-Methylphenol"|"01-JAN-2014 00:00:00"|""|"m-Cresol"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"351"|"Volatiles"|"Calculated"|"108678"|"1,3,5-Trimethylbenzene"|"1,3,5-Trimethylbenzene"|"01-JAN-2014 00:00:00"|""|"1,3,5-Trimethylbenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"352"|"Volatiles"|"Calculated"|"108861"|"Bromobenzene"|"Bromobenzene"|"01-JAN-2014 00:00:00"|""|"Bromobenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"353"|"Volatiles"|"Calculated"|"108883"|"Toluene"|"Toluene"|"01-JAN-2014 00:00:00"|""|"Toluene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"354"|"Volatiles"|"Calculated"|"108907"|"Chlorobenzene"|"Chlorobenzene"|"01-JAN-2014 00:00:00"|""|"Chlorobenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"355"|"Semi-Volatiles"|"Calculated"|"108985"|"Thiophenol"|"Thiophenol"|"01-JAN-2014 00:00:00"|""|"Thiophenol"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"356"|"Volatiles"|"Calculated"|"110758"|"2-Chloroethylvinyl ether"|"2-Chloroethylvinyl ether"|"01-JAN-2014 00:00:00"|""|"2-Chloroethyl vinyl ether"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"357"|"Semi-Volatiles"|"Calculated"|"110861"|"Pyridine"|"Pyridine"|"01-JAN-2014 00:00:00"|""|"Pyridine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"358"|"Volatiles"|"Calculated"|"111444"|"Bis(2-chloroethyl)ether"|"Bis(2-chloroethyl)ether"|"01-JAN-2014 00:00:00"|""|"Bis(2-chloroethyl) ether"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"359"|"Volatiles"|"Calculated"|"111911"|"Bis(2-chloroethoxy)methane"|"Bis(2-chloroethoxy)methane"|"01-JAN-2014 00:00:00"|""|"Bis(2-chloroethoxy)methane"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"360"|"Pesticides"|"Calculated"|"115297"|"Endosulfan"|"Endosulfan"|"01-JAN-2014 00:00:00"|""|"Endosulfan"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"361"|"Pesticides"|"Calculated"|"115322"|"Dicofol"|"Dicofol"|"01-JAN-2014 00:00:00"|""|"Dicofol"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"362"|"Pesticides"|"Calculated"|"115902"|"Fensulfothion"|"Fensulfothion"|"01-JAN-2014 00:00:00"|""|"Fensulfothion"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"363"|"Pesticides"|"Calculated"|"116063"|"Aldicarb"|"Aldicarb"|"01-JAN-2014 00:00:00"|""|"Aldicarb"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"364"|"Pesticides"|"Calculated"|"117806"|"Dichlone"|"Dichlone"|"01-JAN-2014 00:00:00"|""|"Dichlone"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"365"|"Semi-Volatiles"|"Calculated"|"117840"|"Di-n-Octyl phthalate"|"Di-n-Octyl phthalate"|"01-JAN-2014 00:00:00"|""|"Di-n-octyl phthalate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"366"|"Semi-Volatiles"|"Calculated"|"118741"|"Hexachlorobenzene"|"Hexachlorobenzene"|"01-JAN-2014 00:00:00"|""|"Hexachlorobenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"367"|"Semi-Volatiles"|"Calculated"|"120127"|"Anthracene"|"Anthracene"|"01-JAN-2014 00:00:00"|""|"Anthracene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"368"|"Pesticides"|"Calculated"|"120365"|"Dichlorprop"|"Dichlorprop"|"01-JAN-2014 00:00:00"|""|"Dichlorprop"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"369"|"Semi-Volatiles"|"Calculated"|"120581"|"Isosafrole"|"Isosafrole"|"01-JAN-2014 00:00:00"|""|"Isosafrole"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"370"|"Semi-Volatiles"|"Calculated"|"120832"|"2,4-Dichlorophenol"|"2,4-Dichlorophenol"|"01-JAN-2014 00:00:00"|""|"2,4-Dichlorophenol"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"371"|"Semi-Volatiles"|"Calculated"|"121142"|"2,4-Dinitrotoluene"|"2,4-Dinitrotoluene"|"01-JAN-2014 00:00:00"|""|"2,4-Dinitrotoluene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"372"|"Pesticides"|"Calculated"|"121755"|"Malathion"|"Malathion"|"01-JAN-2014 00:00:00"|""|"Malathion"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"373"|"Pesticides"|"Calculated"|"122349"|"Simazine"|"Simazine"|"01-JAN-2014 00:00:00"|""|"Simazine"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"374"|"Semi-Volatiles"|"Calculated"|"122394"|"Diphenylamine"|"Diphenylamine"|"01-JAN-2014 00:00:00"|""|"Diphenylamine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"375"|"Pesticides"|"Calculated"|"122429"|"Propham"|"Propham"|"01-JAN-2014 00:00:00"|""|"Propham"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"376"|"Semi-Volatiles"|"Calculated"|"122667"|"1,2-Diphenylhydrazine"|"1,2-Diphenylhydrazine"|"01-JAN-2014 00:00:00"|""|"1,2-Diphenylhydrazine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"377"|"Volatiles"|"Calculated"|"124481"|"Dibromochloromethane"|"Dibromochloromethane"|"01-JAN-2014 00:00:00"|""|"Chlorodibromomethane"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"378"|"Pesticides"|"Calculated"|"126750"|"Demeton-S"|"Demeton-S"|"01-JAN-2014 00:00:00"|""|"Demeton-S"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"379"|"Volatiles"|"Calculated"|"127184"|"Tetrachloroethene"|"Tetrachloroethene"|"01-JAN-2014 00:00:00"|""|"Tetrachloroethylene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"380"|"Semi-Volatiles"|"Calculated"|"129000"|"Pyrene"|"Pyrene"|"01-JAN-2014 00:00:00"|""|"Pyrene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"381"|"Semi-Volatiles"|"Calculated"|"131113"|"Dimethyl phthalate"|"Dimethyl phthalate"|"01-JAN-2014 00:00:00"|""|"Dimethyl phthalate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"382"|"Semi-Volatiles"|"Calculated"|"132649"|"Dibenzofuran"|"Dibenzofuran"|"01-JAN-2014 00:00:00"|""|"Dibenzofuran"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"383"|"Pesticides"|"Calculated"|"133062"|"Captan"|"Captan"|"01-JAN-2014 00:00:00"|""|"Captan"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"384"|"Semi-Volatiles"|"Calculated"|"134327"|"1-Naphthylamine"|"1-Naphthylamine"|"01-JAN-2014 00:00:00"|""|"1-Naphthalenamine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"385"|"Volatiles"|"Calculated"|"135988"|"sec-Butylbenzene"|"sec-Butylbenzene"|"01-JAN-2014 00:00:00"|""|"sec-Butylbenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"386"|"Volatiles"|"Calculated"|"142289"|"1,3-Dichloropropane"|"1,3-Dichloropropane"|"01-JAN-2014 00:00:00"|""|"1,3-Dichloropropane"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"387"|"Pesticides"|"Calculated"|"143500"|"Kepone"|"Kepone"|"01-JAN-2014 00:00:00"|""|"Chlordecone"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"388"|"Pesticides"|"Calculated"|"145733"|"Endothall"|"Endothall"|"01-JAN-2014 00:00:00"|""|"Endothall"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"389"|"Metals"|"Calculated"|"7440699"|"Bismuth"|"Bismuth"|"01-JAN-2014 00:00:00"|""|"Bismuth"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"390"|"Metals"|"Calculated"|"7440702"|"Calcium"|"Calcium"|"01-JAN-2014 00:00:00"|""|"Calcium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"391"|"General Physical-Chemical"|"Calculated"|"7631869"|"Silica (SiO2)"|"Silica (SiO2)"|"01-JAN-2014 00:00:00"|""|"Silica"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"392"|"Metals"|"Calculated"|"7439932"|"Lithium"|"Lithium"|"01-JAN-2014 00:00:00"|""|"Lithium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"393"|"Metals"|"Calculated"|"7439954"|"Magnesium"|"Magnesium"|"01-JAN-2014 00:00:00"|""|"Magnesium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"394"|"Metals"|"Calculated"|"7439965"|"Manganese"|"Manganese"|"01-JAN-2014 00:00:00"|""|"Manganese"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"395"|"Metals"|"Calculated"|"7439976"|"Mercury"|"Mercury"|"01-JAN-2014 00:00:00"|""|"Mercury"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"396"|"Metals"|"Calculated"|"7439987"|"Molybdenum"|"Molybdenum"|"01-JAN-2014 00:00:00"|""|"Molybdenum"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"397"|"Metals"|"Calculated"|"7440020"|"Nickel"|"Nickel"|"01-JAN-2014 00:00:00"|""|"Nickel"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"398"|"Metals"|"Calculated"|"7440053"|"Palladium"|"Palladium"|"01-JAN-2014 00:00:00"|""|"Palladium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"399"|"Metals"|"Calculated"|"7440064"|"Platinum"|"Platinum"|"01-JAN-2014 00:00:00"|""|"Platinum"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"400"|"Metals"|"Calculated"|"7440097"|"Potassium"|"Potassium"|"01-JAN-2014 00:00:00"|""|"Potassium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"401"|"Metals"|"Calculated"|"7440166"|"Rhodium"|"Rhodium"|"01-JAN-2014 00:00:00"|""|"Rhodium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"402"|"Metals"|"Calculated"|"7440188"|"Ruthenium"|"Ruthenium"|"01-JAN-2014 00:00:00"|""|"Ruthenium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"403"|"Metals"|"Calculated"|"7440213"|"Silicon"|"Silicon"|"01-JAN-2014 00:00:00"|""|"Silicon"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"404"|"Metals"|"Calculated"|"7440224"|"Silver"|"Silver"|"01-JAN-2014 00:00:00"|""|"Silver"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"405"|"Metals"|"Calculated"|"7440235"|"Sodium"|"Sodium"|"01-JAN-2014 00:00:00"|""|"Sodium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"406"|"Metals"|"Calculated"|"7440246"|"Strontium"|"Strontium"|"01-JAN-2014 00:00:00"|""|"Strontium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"407"|"Metals"|"Calculated"|"7440280"|"Thallium"|"Thallium"|"01-JAN-2014 00:00:00"|""|"Thallium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"408"|"Metals"|"Calculated"|"7440291"|"Thorium"|"Thorium"|"01-JAN-2014 00:00:00"|""|"Thorium-232"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"409"|"Metals"|"Calculated"|"7440315"|"Tin"|"Tin"|"01-JAN-2014 00:00:00"|""|"Tin"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"410"|"Metals"|"Calculated"|"7440326"|"Titanium"|"Titanium"|"01-JAN-2014 00:00:00"|""|"Titanium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"411"|"Metals"|"Calculated"|"7440360"|"Antimony"|"Antimony"|"01-JAN-2014 00:00:00"|""|"Antimony"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"412"|"Metals"|"Calculated"|"7440382"|"Arsenic"|"Arsenic"|"01-JAN-2014 00:00:00"|""|"Arsenic"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"413"|"Metals"|"Calculated"|"7440393"|"Barium"|"Barium"|"01-JAN-2014 00:00:00"|""|"Barium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"414"|"Metals"|"Calculated"|"7440417"|"Beryllium"|"Beryllium"|"01-JAN-2014 00:00:00"|""|"Beryllium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"415"|"Metals"|"Calculated"|"7440428"|"Boron"|"Boron"|"01-JAN-2014 00:00:00"|""|"Boron"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"416"|"Metals"|"Calculated"|"7440439"|"Cadmium"|"Cadmium"|"01-JAN-2014 00:00:00"|""|"Cadmium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"417"|"Metals"|"Calculated"|"7440462"|"Cesium"|"Cesium"|"01-JAN-2014 00:00:00"|""|"Cesium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"418"|"Metals"|"Calculated"|"7440473"|"Chromium"|"Chromium"|"01-JAN-2014 00:00:00"|""|"Chromium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"419"|"Metals"|"Calculated"|"7440484"|"Cobalt"|"Cobalt"|"01-JAN-2014 00:00:00"|""|"Cobalt"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"420"|"Metals"|"Calculated"|"7440508"|"Copper"|"Copper"|"01-JAN-2014 00:00:00"|""|"Copper"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"421"|"Metals"|"Calculated"|"7440542"|"Gadolinium"|"Gadolinium"|"01-JAN-2014 00:00:00"|""|"Gadolinium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"422"|"Metals"|"Calculated"|"7440575"|"Gold"|"Gold"|"01-JAN-2014 00:00:00"|""|"Gold"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"423"|"Metals"|"Calculated"|"7440611"|"Uranium"|"Uranium"|"01-JAN-2014 00:00:00"|""|"Uranium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"424"|"Metals"|"Calculated"|"7440622"|"Vanadium"|"Vanadium"|"01-JAN-2014 00:00:00"|""|"Vanadium"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"425"|"Metals"|"Calculated"|"7440666"|"Zinc"|"Zinc"|"01-JAN-2014 00:00:00"|""|"Zinc"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"426"|"Pesticides"|"Calculated"|"959988"|"Endosulfan I"|"Endosulfan I"|"01-JAN-2014 00:00:00"|""|".alpha.-Endosulfan"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"427"|"Volatiles"|"Calculated"|"1634044"|"Methyl-t-butyl ether"|"Methyl-t-butyl ether"|"01-JAN-2014 00:00:00"|""|"Methyl tert-butyl ether"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"428"|"Oxygen Demand"|"Calculated"|"1555"|"BOD- Carbonaceous"|"BOD- Carbonaceous"|"01-JAN-2014 00:00:00"|""|"Carbonaceous biochemical oxygen demand, standard conditions"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"429"|"General Physical-Chemical"|"Calculated"|"1760"|"Hardness- Calculated (CaCO3)"|"Hardness- Calculated (CaCO3)"|"01-JAN-2014 00:00:00"|""|"Total hardness"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"430"|"General Physical-Chemical"|"Calculated"|"1880"|"Dissolved Oxygen"|"Dissolved Oxygen"|"01-JAN-2014 00:00:00"|""|"Dissolved oxygen (DO)"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"431"|"General Physical-Chemical"|"Calculated"|"2030"|"Temperature, Water"|"Temperature, Water"|"01-JAN-2014 00:00:00"|""|"Temperature, water"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"432"|"Semi-Volatiles"|"Calculated"|"51285"|"2,4-Dinitrophenol"|"2,4-Dinitrophenol"|"01-JAN-2014 00:00:00"|""|"2,4-Dinitrophenol"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"433"|"Pesticides"|"Calculated"|"55389"|"Fenthion"|"Fenthion"|"01-JAN-2014 00:00:00"|""|"Fenthion"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"434"|"Semi-Volatiles"|"Calculated"|"38444814"|"2,3',5-Trichlorobiphenyl"|"2,3',5-Trichlorobiphenyl"|"01-JAN-2014 00:00:00"|""|"2,3',5-Trichlorobiphenyl"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"435"|"Semi-Volatiles"|"Calculated"|"41464408"|"2,2',4,5'-Tetrachlorobiphenyl"|"2,2',4,5'-Tetrachlorobiphenyl"|"01-JAN-2014 00:00:00"|""|"2,2',4,5'-Tetrachlorobiphenyl"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"436"|"Pesticides"|"Calculated"|"53494705"|"Endrin ketone"|"Endrin ketone"|"01-JAN-2014 00:00:00"|""|"Endrin ketone"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"437"|"Biological"|"Calculated"|"FL-BIO-004"|"Chlorophyll a- uncorrected"|"Chlorophyll a- uncorrected"|"01-JAN-2014 00:00:00"|""|"Chlorophyll a, uncorrected for pheophytin"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"438"|"Biological"|"Calculated"|"WIN-001"|"Chlorophyll a- corrected"|"Chlorophyll a- corrected"|"01-JAN-2014 00:00:00"|""|"Chlorophyll a, corrected for pheophytin"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"439"|"General Physical-Chemical"|"Calculated"|"WIN-009"|"Fixed Residue- Suspended"|"Fixed Residue- Suspended"|"01-JAN-2014 00:00:00"|""|"Fixed suspended solids"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"440"|"Pesticides"|"Calculated"|"2642719"|"Azinphos ethyl"|"Azinphos ethyl"|"01-JAN-2014 00:00:00"|""|"Azinphos-ethyl"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"441"|"Pesticides"|"Calculated"|"5598130"|"Methyl chlorpyrifos"|"Methyl chlorpyrifos"|"01-JAN-2014 00:00:00"|""|"Chlorpyrifos-methyl"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"442"|"Metals"|"Calculated"|"7439921"|"Lead"|"Lead"|"01-JAN-2014 00:00:00"|""|"Lead"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"443"|"Semi-Volatiles"|"Calculated"|"84662"|"Diethyl phthalate"|"Diethyl phthalate"|"01-JAN-2014 00:00:00"|""|"Diethyl phthalate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"444"|"Semi-Volatiles"|"Calculated"|"86306"|"N-Nitrosodiphenylamine"|"N-Nitrosodiphenylamine"|"01-JAN-2014 00:00:00"|""|"N-Nitrosodiphenylamine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"445"|"Semi-Volatiles"|"Calculated"|"88062"|"2,4,6-Trichlorophenol"|"2,4,6-Trichlorophenol"|"01-JAN-2014 00:00:00"|""|"2,4,6-Trichlorophenol"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"446"|"Semi-Volatiles"|"Calculated"|"91587"|"2-Chloronaphthalene"|"2-Chloronaphthalene"|"01-JAN-2014 00:00:00"|""|"2-Chloronaphthalene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"447"|"Semi-Volatiles"|"Calculated"|"92875"|"Benzidine"|"Benzidine"|"01-JAN-2014 00:00:00"|""|"Benzidine"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"448"|"Volatiles"|"Calculated"|"95498"|"2-Chlorotoluene"|"2-Chlorotoluene"|"01-JAN-2014 00:00:00"|""|"o-Chlorotoluene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"449"|"Pesticides"|"Calculated"|"114261"|"Propoxur"|"Propoxur"|"01-JAN-2014 00:00:00"|""|"Propoxur"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"450"|"Semi-Volatiles"|"Calculated"|"117817"|"Bis(2-ethylhexyl)phthalate"|"Bis(2-ethylhexyl)phthalate"|"01-JAN-2014 00:00:00"|""|"Di(2-ethylhexyl) phthalate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"451"|"Volatiles"|"Calculated"|"120821"|"1,2,4-Trichlorobenzene"|"1,2,4-Trichlorobenzene"|"01-JAN-2014 00:00:00"|""|"1,2,4-Trichlorobenzene"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"452"|"Semi-Volatiles"|"Calculated"|"123319"|"Hydroquinone"|"Hydroquinone"|"01-JAN-2014 00:00:00"|""|"Hydroquinone"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"453"|"Semi-Volatiles"|"Calculated"|"130154"|"1,4-Naphthoquinone"|"1,4-Naphthoquinone"|"01-JAN-2014 00:00:00"|""|"1,4-Naphthoquinone"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"454"|"Pesticides"|"Calculated"|"141662"|"Dicrotophos"|"Dicrotophos"|"01-JAN-2014 00:00:00"|""|"Dicrotophos"|""|"SANKURATRI_L"|"02-DEC-2019 17:47:15"
"455"|"Nutrients"|"Calculated"|"7664417"|"Ammonia- Un-ionized (NH3)"|"Ammonia- Un-ionized (NH3)"|"01-JAN-2014 00:00:00"|"5"|"Ammonia"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"456"|"Herbicides"|"Calculated"|"85007"|"Diquat"|"Diquat"|"01-JAN-2014 00:00:00"|""|"Diquat"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"457"|"Pharma and Personal Care Products"|"Calculated"|"103902"|"Acetaminophen"|"Acetaminophen"|"31-MAY-2017 00:00:00"|""|"Acetaminophen"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"458"|"Pharma and Personal Care Products"|"Calculated"|"56038132"|"Sucralose"|"Sucralose"|"31-MAY-2017 00:00:00"|""|"Sucralose"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"459"|"Nutrients"|"Calculated"|"1865"|"Nitrogen- Organic"|"Nitrogen- Organic"|"01-JUL-2017 00:00:00"|""|"Organic Nitrogen"|"22-NOV-2017 05:00:00"|"ZIMMERMAN_JM"|"22-NOV-2017 16:50:57"
"460"|"General Physical-Chemical"|"Calculated"|"1506"|"Alkalinity, Bicarbonate"|"Alkalinity, Bicarbonate"|"24-JUL-2017 00:00:00"|""|"Alkalinity, bicarbonate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"461"|"General Physical-Chemical"|"Calculated"|"1507"|"Alkalinity, Carbonate"|"Alkalinity, Carbonate"|"24-JUL-2017 00:00:00"|""|"Alkalinity, carbonate"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"462"|"General Physical-Chemical"|"Calculated"|"1509"|"Alkalinity, Hydroxide"|"Alkalinity, Hydroxide"|"24-JUL-2017 00:00:00"|""|"Alkalinity, Hydroxide"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"463"|"Pesticides"|"Calculated"|"93652"|"MCPP"|"MCPP"|"24-JUL-2017 00:00:00"|""|"Mecoprop"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"464"|"Pesticides"|"Calculated"|"94746"|"MCPA"|"MCPA"|"20-JUL-2017 00:00:00"|""|"MCPA"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"465"|"Pesticides"|"Calculated"|"125337"|"Primidone"|"Primidone"|"24-JUL-2017 00:00:00"|""|"Primidone"|""|"KUMAR_A"|"18-AUG-2023 17:02:29"
"466"|"Pharma and Personal Care Products"|"Calculated"|"298464"|"Carbamazepine"|"Carbamazepine"|"24-JUL-2017 00:00:00"|""|"Carbamazepine"|""|"KUMAR_A"|"26-JAN-2023 17:03:33"
"467"|"Pesticides"|"Calculated"|"1918021"|"Picloram"|"Picloram"|"24-JUL-2017 00:00:00"|""|"Picloram"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"468"|"Pesticides"|"Calculated"|"55335063"|"Triclopyr"|"Triclopyr"|"24-JUL-2017 00:00:00"|""|"Triclopyr"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"469"|"Pesticides"|"Calculated"|"59756604"|"Fluridone"|"Fluridone"|"21-JUL-2017 00:00:00"|""|"Fluridone"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"470"|"Algal Toxins"|"Calculated"|"96180799"|"Microcystin LA"|"Microcystin LA"|"24-JUL-2017 00:00:00"|""|"Microcystin LA"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"471"|"Algal Toxins"|"Calculated"|"101043372"|"Microcystin LR"|"Microcystin LR"|"22-JUL-2017 00:00:00"|""|"Microcystin LR"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"472"|"Algal Toxins"|"Calculated"|"101064486"|"Microcystin YR"|"Microcystin YR"|"22-JUL-2017 00:00:00"|""|"Microcystin YR"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"473"|"Algal Toxins"|"Calculated"|"111755374"|"Microcystin RR"|"Microcystin RR"|"21-JUL-2017 00:00:00"|""|"Microcystin RR"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"474"|"Algal Toxins"|"Calculated"|"154037704"|"Microcystin LF"|"Microcystin LF"|"22-JUL-2017 00:00:00"|""|"Microcystin LF"|""|"ZIMMERMAN_JM"|"24-OCT-2018 00:00:00"
"475"|"Biological"|"Calculated"|"FL-MOLBIO-019"|"HF183-purified-qPCR (GEU)"|"HF183-purified-qPCR (GEU)"|"21-JUL-2017 00:00:00"|""|"HF183 DNA marker (purified)"|""|"ADAMS_TL"|"07-MAY-2021 13:16:28"
