Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpcnut,3/23/2003 8:57,2,1,,,0.045,<4>,,0.073,<4>,,0.095,<4>,C,0.022,<4>,,0.025,<4>,,0.0065,<4>,C,0.0066,<4>,,0.0131,<4>,C,0.038,<4>,,0.6509,<4>,,0.8734,<4>,C,0.2225,<4>,,2.1,<4>,,1,<4>,,2,<4>,,1.442,<4>,,5.498,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,5.7,<4>,,431,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/23/2003 11:27,2,1,,,0.049,<4>,,0.079,<4>,,0.09,<4>,C,0.011,<4>,,0.027,<4>,,0.0053,<4>,C,0.0037,<4>,,0.009,<4>,C,0.036,<4>,,0.8875,<4>,,1.0067,<4>,C,0.1192,<4>,,1.5,<4>,,0.9,<4>,,1.1,<4>,M,,<4>,,8.052,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,3.8,<4>,,452,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/23/2003 13:57,2,1,,,0.047,<4>,,0.079,<4>,,0.093,<4>,C,0.014,<4>,,0.041,<4>,,0.0057,<4>,C,0.0029,<4>,,0.0086,<4>,C,0.05,<4>,,0.9393,<4>,,1.046,<4>,C,0.1067,<4>,,2.2,<4>,,1.3,<4>,,1.5,<4>,,1.299,<4>,,6.941,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,4.8,<4>,,448,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/23/2003 16:27,2,1,,,0.04,<4>,,0.074,<4>,,0.097,<4>,C,0.023,<4>,,0.03,<4>,,0.0053,<4>,C,0.0002,<4>,,0.0055,<4>,C,0.036,<4>,,0.6409,<4>,,0.6994,<4>,C,0.0585,<4>,,3.8,<4>,,1.9,<4>,,3.4,<4>,,1.908,<4>,,6.283,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,7.8,<4>,,416,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,3/26/2003 8:30,1,1,,,0.013,<4>,,0.029,<4>,,0.041,<4>,C,0.012,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2713,<4>,,0.3591,<4>,C,0.0878,<4>,,2.1,<4>,,1.8,<4>,,0.5,<4>,,0.654,<4>,,1.14,<4>,,29,<4>,,20.7,<4>,,27.4,<4>,,6,<4>,,7.8,<4>,,3.4,<4>,,35,<4>,,1.1,<4>,,890.2,<4>,,189.1,<4>,C,1.549,<4>
gtmfmnut,3/26/2003 8:30,1,2,,,0.014,<4>,,0.027,<4>,,0.039,<4>,C,0.012,<4>,,0.014,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2365,<4>,,0.3153,<4>,C,0.0788,<4>,,1.9,<4>,,1.2,<4>,,1.2,<4>,,0.645,<4>,,2.24,<4>,,38,<4>,,20.7,<4>,,27.4,<4>,,6,<4>,,7.8,<4>,,3.9,<4>,,35,<4>,,1.1,<4>,,890.2,<4>,,189.1,<4>,C,1.549,<4>
gtmssnut,3/26/2003 12:14,1,1,,,0.017,<4>,,0.034,<4>,,0.054,<4>,C,0.02,<4>,,0.013,<4>,,0.002,<4>,C,0.0176,<4>,,0.0196,<4>,C,0.033,<4>,,0.3154,<4>,,0.4146,<4>,C,0.0992,<4>,,3,<4>,,2.2,<4>,,1.4,<4>,,1.023,<4>,,2.736,<4>,,33,<4>,,20.3,<4>,,25.9,<4>,,5.7,<4>,,7.6,<4>,,4.3,<4>,,43,<4>,,1,<4>,,789.4,<4>,,156.6,<4>,C,1.618,<4>
gtmssnut,3/26/2003 12:14,1,2,,,0.019,<4>,,0.033,<4>,,0.046,<4>,C,0.013,<4>,,0.016,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2799,<4>,,0.4139,<4>,C,0.134,<4>,,3.2,<4>,,2.6,<4>,,1.2,<4>,,0.993,<4>,,3.122,<4>,,30,<4>,,20.3,<4>,,25.9,<4>,,5.7,<4>,,7.6,<4>,,4.1,<4>,,43,<4>,,1,<4>,,789.4,<4>,,156.6,<4>,C,1.618,<4>
gtmpinut,3/26/2003 13:05,1,1,,,0.04,<4>,,0.063,<4>,,0.086,<4>,C,0.023,<4>,,0.025,<4>,B,0.0014,<4>,C - B,,<4>,,0.0149,<4>,C,0.04,<4>,,0.4631,<4>,,0.6051,<4>,C,0.142,<4>,,4.3,<4>,,3.1,<4>,,2.2,<4>,,1.628,<4>,,4.282,<4>,,39,<4>,,22.1,<4>,,12.8,<4>,,5.1,<4>,,7.3,<4>,,8.8,<4>,,154,<4>,,0.6,<4>,,1719,<4>,,19.7,<4>,C,4.469,<4>
gtmpinut,3/26/2003 13:05,1,2,,,0.04,<4>,,0.062,<4>,,0.097,<4>,C,0.035,<4>,,0.025,<4>,,0.0017,<4>,C,0.0035,<4>,,0.0052,<4>,C,0.03,<4>,,0.4866,<4>,,0.5887,<4>,C,0.1021,<4>,,4.4,<4>,,3.4,<4>,,1.9,<4>,,1.686,<4>,,3.926,<4>,,38,<4>,,22.1,<4>,,12.8,<4>,,5.1,<4>,,7.3,<4>,,8.8,<4>,,157,<4>,,0.6,<4>,,1719,<4>,,19.7,<4>,C,4.469,<4>
gtmfmnut,4/29/2003 10:16,1,1,,B,0.002,<4>,,0.025,<4>,,0.039,<4>,C,0.014,<4>,,0.02,<4>,B,0.0014,<4>,C - B,,<4>,,0.0061,<4>,C,0.026,<4>,,0.2255,<4>,,0.2977,<4>,C,0.0722,<4>,,4.6,<4>,,5,<4>,,3,<4>,,0.862,<4>,,1.79,<4>,,38,<4>,,24.8,<4>,,31,<4>,,5.7,<4>,,7.7,<4>,,4,<4>,,20,<4>,,1.1,<4>,,1293,<4>,,583.5,<4>,C,0.796,<4>
gtmfmnut,4/29/2003 10:16,1,2,,B,0.002,<4>,,0.025,<4>,,0.038,<4>,C,0.013,<4>,,0.027,<4>,B,0.0014,<4>,C - B,,<4>,,0.0029,<4>,C,0.03,<4>,,0.2673,<4>,,0.3012,<4>,C,0.0339,<4>,,4.6,<4>,,5.1,<4>,,2.9,<4>,,0.998,<4>,,1.519,<4>,,34,<4>,,24.8,<4>,,31,<4>,,5.7,<4>,,7.7,<4>,,3,<4>,,19,<4>,,1.1,<4>,,1293,<4>,,583.5,<4>,C,0.796,<4>
gtmssnut,4/29/2003 12:31,1,1,,,0.007,<4>,,0.025,<4>,,0.047,<4>,C,0.022,<4>,,0.022,<4>,B,0.0014,<4>,C - B,,<4>,,0.0039,<4>,C,0.026,<4>,,0.2362,<4>,,0.2863,<4>,C,0.0501,<4>,,6.6,<4>,,6.9,<4>,,4.6,<4>,,1.204,<4>,,1.612,<4>,,50,<4>,,25.2,<4>,,30.2,<4>,,5.8,<4>,,7.7,<4>,,2.6,<4>,,20,<4>,,1,<4>,,1254,<4>,,564.7,<4>,C,0.798,<4>
gtmssnut,4/29/2003 12:31,1,2,,,0.006,<4>,,0.025,<4>,,0.048,<4>,C,0.023,<4>,,0.018,<4>,B,0.0014,<4>,C - B,,<4>,,0.0031,<4>,C,0.021,<4>,,0.2504,<4>,,0.2694,<4>,C,0.019,<4>,,6.2,<4>,,5.4,<4>,,5.6,<4>,,1.38,<4>,,1.425,<4>,,38,<4>,,25.2,<4>,,30.2,<4>,,5.8,<4>,,7.7,<4>,,3.8,<4>,,21,<4>,,1,<4>,,1254,<4>,,564.7,<4>,C,0.798,<4>
gtmpcnut,4/29/2003 13:41,2,1,,,0.011,<4>,,0.03,<4>,,0.044,<4>,C,0.014,<4>,,0.023,<4>,B,0.0014,<4>,C - B,,<4>,,0.0014,<4>,C,0.024,<4>,,0.3777,<4>,,0.3795,<4>,C,0.0018,<4>,,5.5,<4>,,5.5,<4>,,4.1,<4>,,1.294,<4>,,4.079,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,2,<4>,,128,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,4/29/2003 14:10,1,1,,,0.002,<4>,,0.025,<4>,,0.059,<4>,C,0.034,<4>,,0.045,<4>,B,0.0014,<4>,C - B,,<4>,,0.0026,<4>,C,0.048,<4>,,0.455,<4>,,0.4821,<4>,C,0.0271,<4>,,8.9,<4>,,9.7,<4>,,5.8,<4>,,2.455,<4>,,1.27,<4>,,21,<4>,,26.1,<4>,,25.1,<4>,,5.9,<4>,,7.4,<4>,,3.4,<4>,,48,<4>,,0.7,<4>,,1494,<4>,,282.5,<4>,C,1.666,<4>
gtmpinut,4/29/2003 14:10,1,2,,,0.008,<4>,,0.03,<4>,,0.052,<4>,C,0.022,<4>,,0.027,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.4007,<4>,,0.4499,<4>,C,0.0492,<4>,,8.2,<4>,,8.8,<4>,,5.5,<4>,,1.29,<4>,,1.509,<4>,,42,<4>,,26.1,<4>,,25.1,<4>,,5.9,<4>,,7.4,<4>,,4.2,<4>,,50,<4>,,0.7,<4>,,1494,<4>,,282.5,<4>,C,1.666,<4>
gtmpcnut,4/29/2003 16:11,2,1,,,0.015,<4>,,0.031,<4>,,0.044,<4>,C,0.013,<4>,,0.018,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3844,<4>,,0.3933,<4>,C,0.0089,<4>,,4.9,<4>,,4.7,<4>,,3.9,<4>,,1.015,<4>,,3.496,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,1.5,<4>,,129,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/29/2003 16:37,1,1,,,0.002,<4>,,0.026,<4>,,0.046,<4>,C,0.02,<4>,,0.022,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.4683,<4>,,0.5637,<4>,C,0.0954,<4>,,5.4,<4>,,5.7,<4>,,3.7,<4>,,1.142,<4>,,1.707,<4>,,38,<4>,,28.3,<4>,,7.2,<4>,,5.1,<4>,,7.2,<4>,,1.6,<4>,,102,<4>,,0.6,<4>,,771.8,<4>,,31,<4>,C,3.215,<4>
gtmpcnut,4/29/2003 16:37,1,2,,,0.008,<4>,,0.037,<4>,,0.047,<4>,C,0.01,<4>,,0.016,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.42,<4>,,0.446,<4>,C,0.026,<4>,,5,<4>,,4.9,<4>,,3.8,<4>,,0.85,<4>,,1.342,<4>,,23,<4>,,28.3,<4>,,7.2,<4>,,5.1,<4>,,7.2,<4>,,2.1,<4>,,93,<4>,,0.6,<4>,,771.8,<4>,,31,<4>,C,3.215,<4>
gtmpcnut,4/29/2003 18:41,2,1,,,0.015,<4>,,0.033,<4>,,0.048,<4>,C,0.015,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3652,<4>,,0.4298,<4>,C,0.0646,<4>,,6.6,<4>,,6.8,<4>,,4.8,<4>,,1.094,<4>,,2.809,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,2.8,<4>,,120,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/29/2003 21:11,2,1,,,0.011,<4>,,0.032,<4>,,0.065,<4>,C,0.033,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,,0.0015,<4>,C - B,,<4>,,0.3652,<4>,,0.4111,<4>,C,0.0459,<4>,,5.5,<4>,,4.1,<4>,,5.5,<4>,,1.382,<4>,,1.956,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,6.4,<4>,,79,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/29/2003 23:41,2,1,,,0.017,<4>,,0.032,<4>,,0.056,<4>,C,0.024,<4>,,0.014,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3578,<4>,,0.3945,<4>,C,0.0367,<4>,,4.9,<4>,,3.9,<4>,,4.6,<4>,,1.265,<4>,,2.476,<4>,M,,<4>,M,,<4>,,21,<4>,M,,<4>,M,,<4>,,3.2,<4>,,85,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 2:11,2,1,,,0.016,<4>,,0.033,<4>,,0.051,<4>,C,0.018,<4>,,0.018,<4>,B,0.0014,<4>,C - B,,<4>,,0.0015,<4>,C,0.02,<4>,,0.3593,<4>,,0.4027,<4>,C,0.0434,<4>,,4.2,<4>,,3.8,<4>,,3.6,<4>,,2.125,<4>,,3.402,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,2,<4>,,117,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 4:41,2,1,,,0.026,<4>,,0.044,<4>,,0.054,<4>,C,0.01,<4>,,0.056,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3509,<4>,,0.4324,<4>,C,0.0815,<4>,,3.5,<4>,,2.9,<4>,,3.2,<4>,,1.625,<4>,,2.185,<4>,M,,<4>,M,,<4>,,9,<4>,M,,<4>,M,,<4>,,0.9,<4>,,126,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 7:11,2,1,,,0.015,<4>,,0.035,<4>,,0.051,<4>,C,0.016,<4>,,0.022,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3638,<4>,,0.3919,<4>,C,0.0281,<4>,,4.8,<4>,,4.4,<4>,,4,<4>,,1.057,<4>,,3.309,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,1.9,<4>,,112,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 9:41,2,1,,,0.017,<4>,,0.035,<4>,,0.052,<4>,C,0.017,<4>,,0.014,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3638,<4>,,0.3832,<4>,C,0.0194,<4>,,5.5,<4>,,5.5,<4>,,4.2,<4>,,0.808,<4>,,1.467,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,3.1,<4>,,80,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 12:11,2,1,,,0.016,<4>,,0.036,<4>,,0.056,<4>,C,0.02,<4>,,0.016,<4>,B,0.0014,<4>,C - B,,<4>,,0.0017,<4>,C,0.018,<4>,,0.3579,<4>,,0.4226,<4>,C,0.0647,<4>,,7.6,<4>,,8.2,<4>,,5.1,<4>,,1.037,<4>,,1.946,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,2.7,<4>,,98,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/30/2003 14:41,2,1,,,0.016,<4>,,0.033,<4>,,0.052,<4>,C,0.019,<4>,,0.009,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.3749,<4>,,0.3974,<4>,C,0.0225,<4>,,11,<4>,,13,<4>,,6.3,<4>,,1.017,<4>,,3.173,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,2.8,<4>,,119,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/27/2003 10:18,2,1,,,0.044,<4>,,0.063,<4>,,0.12,<4>,C,0.057,<4>,,0.042,<4>,,0.0035,<4>,C,0.0034,<4>,,0.0069,<4>,C,0.049,<4>,,0.3508,<4>,,0.6736,<4>,C,0.3228,<4>,,8.9,<4>,,6,<4>,,5.1,<4>,,1.534,<4>,,3.93,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,3.7,<4>,,57,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/27/2003 10:25,1,1,,,0.045,<4>,,0.085,<4>,,0.107,<4>,C,0.022,<4>,,0.046,<4>,,0.0036,<4>,C,0.0031,<4>,,0.0067,<4>,C,0.053,<4>,,0.7077,<4>,,0.7295,<4>,C,0.0218,<4>,,10.4,<4>,,7.3,<4>,,5.8,<4>,,2.6,<4>,,3.901,<4>,,44,<4>,,29.9,<4>,,13.8,<4>,,7.3,<4>,,7.6,<4>,,1.9,<4>,,58,<4>,,1,<4>,,1429,<4>,,105.8,<4>,C,2.603,<4>
gtmpcnut,5/27/2003 10:25,1,2,,,0.07,<4>,,0.088,<4>,,0.104,<4>,C,0.016,<4>,,0.074,<4>,,0.0042,<4>,C,0.0029,<4>,,0.0071,<4>,C,0.081,<4>,,0.6997,<4>,,0.7042,<4>,C,0.0045,<4>,,10.8,<4>,,7.7,<4>,,5.6,<4>,,3.119,<4>,,4.265,<4>,,52,<4>,,29.9,<4>,,13.8,<4>,,7.3,<4>,,7.6,<4>,,1.5,<4>,,61,<4>,,1,<4>,,1429,<4>,,105.8,<4>,C,2.603,<4>
gtmfmnut,5/27/2003 11:00,1,1,,,0.026,<4>,,0.077,<4>,,0.082,<4>,C,0.005,<4>,,0.065,<4>,,0.0036,<4>,C,0.0081,<4>,,0.0117,<4>,C,0.077,<4>,,0.7216,<4>,,1.0234,<4>,C,0.3018,<4>,,4.7,<4>,,3.4,<4>,,2.5,<4>,,1.297,<4>,,0.968,<4>,,28,<4>,,27.9,<4>,,33.1,<4>,,6.8,<4>,,7.8,<4>,,2.4,<4>,,10,<4>,,1.5,<4>,,1576,<4>,,520.2,<4>,C,1.108,<4>
gtmfmnut,5/27/2003 11:00,1,2,,,0.025,<4>,,0.08,<4>,,0.086,<4>,C,0.006,<4>,,0.06,<4>,,0.0032,<4>,C,0.007,<4>,,0.0102,<4>,C,0.07,<4>,,0.6601,<4>,,1.1979,<4>,C,0.5378,<4>,,4.3,<4>,,2.9,<4>,,2.5,<4>,,1.419,<4>,,1.054,<4>,,36,<4>,,27.9,<4>,,33.1,<4>,,6.8,<4>,,7.8,<4>,,1.8,<4>,,12,<4>,,1.5,<4>,,1576,<4>,,520.2,<4>,C,1.108,<4>
gtmssnut,5/27/2003 11:55,1,1,,,0.048,<4>,,0.07,<4>,,0.09,<4>,C,0.02,<4>,,0.108,<4>,,0.0081,<4>,C,0.0255,<4>,,0.0336,<4>,C,0.142,<4>,,0.7376,<4>,,0.7888,<4>,C,0.0512,<4>,,8.1,<4>,,5,<4>,,5.6,<4>,,2.153,<4>,,2.578,<4>,,49,<4>,,28.1,<4>,,32.4,<4>,,6.4,<4>,,7.7,<4>,,2.8,<4>,,19,<4>,,1.1,<4>,,1407,<4>,,508.8,<4>,C,1.017,<4>
gtmssnut,5/27/2003 11:55,1,2,,,0.044,<4>,,0.073,<4>,,0.088,<4>,C,0.015,<4>,,0.063,<4>,,0.007,<4>,C,0.0205,<4>,,0.0275,<4>,C,0.091,<4>,,0.3411,<4>,,0.951,<4>,C,0.6099,<4>,,7.9,<4>,,5,<4>,,5.2,<4>,,1.332,<4>,,1.869,<4>,,47,<4>,,28.1,<4>,,32.4,<4>,,6.4,<4>,,7.7,<4>,,2.7,<4>,,14,<4>,,1.1,<4>,,1407,<4>,,508.8,<4>,C,1.017,<4>
gtmpcnut,5/27/2003 12:48,2,1,,,0.029,<4>,,0.079,<4>,,0.102,<4>,C,0.023,<4>,,0.045,<4>,,0.0031,<4>,C,0.0031,<4>,,0.0062,<4>,C,0.051,<4>,,0.5646,<4>,,0.6647,<4>,C,0.1001,<4>,,10.8,<4>,,8.5,<4>,,4.2,<4>,,2.051,<4>,,4.831,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,2.3,<4>,,60,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,5/27/2003 13:00,1,1,,,0.035,<4>,,0.09,<4>,,0.149,<4>,C,0.059,<4>,,0.059,<4>,,0.003,<4>,C,0.0047,<4>,,0.0077,<4>,C,0.067,<4>,,0.707,<4>,,1.0278,<4>,C,0.3208,<4>,,16.2,<4>,,10.6,<4>,,10,<4>,,4.522,<4>,,2.262,<4>,,49,<4>,,29,<4>,,31.4,<4>,,6.4,<4>,,7.5,<4>,,16.1,<4>,,30,<4>,,1.2,<4>,,1234,<4>,,164.6,<4>,C,2.014,<4>
gtmpinut,5/27/2003 13:00,1,2,,,0.035,<4>,,0.108,<4>,,0.151,<4>,C,0.043,<4>,,0.022,<4>,,0.0028,<4>,C,0.0025,<4>,,0.0053,<4>,C,0.027,<4>,,0.6662,<4>,,0.9828,<4>,C,0.3166,<4>,,10.6,<4>,,8,<4>,,4.7,<4>,,2.005,<4>,,1.936,<4>,,47,<4>,,29,<4>,,31.4,<4>,,6.4,<4>,,7.5,<4>,,7.4,<4>,,27,<4>,,1.2,<4>,,1234,<4>,,164.6,<4>,C,2.014,<4>
gtmpcnut,5/27/2003 15:18,2,1,,,0.031,<4>,,0.087,<4>,,0.111,<4>,C,0.024,<4>,,0.044,<4>,,0.0032,<4>,C,0.0032,<4>,,0.0064,<4>,C,0.05,<4>,,0.6381,<4>,,0.6888,<4>,C,0.0507,<4>,,10.2,<4>,,7.9,<4>,,4.2,<4>,,1.825,<4>,,5.196,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,2.8,<4>,,63,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/27/2003 17:48,2,1,,,0.031,<4>,,0.088,<4>,,0.116,<4>,C,0.028,<4>,,0.044,<4>,,0.003,<4>,C,0.0023,<4>,,0.0053,<4>,C,0.049,<4>,,0.5421,<4>,,0.6958,<4>,C,0.1537,<4>,,8.7,<4>,,6.4,<4>,,4.3,<4>,,2.15,<4>,,4.294,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,3.1,<4>,,62,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/27/2003 20:18,2,1,,,0.037,<4>,,0.096,<4>,,0.153,<4>,C,0.057,<4>,,0.035,<4>,,0.0036,<4>,C,0.0012,<4>,,0.0048,<4>,C,0.04,<4>,,0.597,<4>,,0.7023,<4>,C,0.1053,<4>,,7.7,<4>,,5,<4>,,4.9,<4>,,1.84,<4>,,3.019,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,4.1,<4>,,56,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/27/2003 22:48,2,1,,,0.034,<4>,,0.056,<4>,,0.084,<4>,C,0.028,<4>,B,0.008,<4>,,0.0028,<4>,C,0.0014,<4>,,0.0042,<4>,C - B,,<4>,,0.3505,<4>,,0.4664,<4>,C,0.1159,<4>,,7.3,<4>,,4.9,<4>,,4.2,<4>,,1.472,<4>,,3.47,<4>,M,,<4>,M,,<4>,,18,<4>,M,,<4>,M,,<4>,,2,<4>,,57,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/28/2003 1:18,2,1,,,0.054,<4>,,0.115,<4>,,0.125,<4>,C,0.01,<4>,,0.058,<4>,,0.0035,<4>,C,0.0029,<4>,,0.0064,<4>,C,0.064,<4>,,0.5969,<4>,,0.6953,<4>,C,0.0984,<4>,,7.5,<4>,,5.5,<4>,,3.7,<4>,,1.314,<4>,,3.882,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,1.9,<4>,,64,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/28/2003 3:48,2,1,,,0.054,<4>,,0.07,<4>,,0.114,<4>,C,0.044,<4>,B,0.008,<4>,,0.0034,<4>,C,0.0027,<4>,,0.0061,<4>,C - B,,<4>,,0.4281,<4>,,0.5633,<4>,C,0.1352,<4>,,8,<4>,,5.7,<4>,,4.1,<4>,,1.275,<4>,,4.821,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,1.6,<4>,,60,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/28/2003 6:18,2,1,,,0.047,<4>,,0.076,<4>,,0.109,<4>,C,0.033,<4>,,0.055,<4>,,0.0035,<4>,C,0.0019,<4>,,0.0054,<4>,C,0.06,<4>,,0.4566,<4>,,0.6663,<4>,C,0.2097,<4>,,7.7,<4>,,5.2,<4>,,4.4,<4>,,1.236,<4>,,6.01,<4>,M,,<4>,M,,<4>,,11.5,<4>,M,,<4>,M,,<4>,,1.3,<4>,,59,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/28/2003 8:48,2,1,,,0.045,<4>,,0.111,<4>,,0.148,<4>,C,0.037,<4>,,0.05,<4>,,0.0034,<4>,C,0.0012,<4>,,0.0046,<4>,C,0.055,<4>,,0.6115,<4>,,0.6651,<4>,C,0.0536,<4>,,8.6,<4>,,6.1,<4>,,4.4,<4>,,1.401,<4>,,6.959,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,2.2,<4>,,55,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/28/2003 11:18,2,1,,,0.054,<4>,,0.111,<4>,,0.128,<4>,C,0.017,<4>,,0.057,<4>,,0.0032,<4>,C,0.0012,<4>,,0.0044,<4>,C,0.061,<4>,,0.6704,<4>,,0.7646,<4>,C,0.0942,<4>,,17.8,<4>,,13.2,<4>,,8.4,<4>,,1.877,<4>,,5.598,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,1.3,<4>,,57,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,6/25/2003 8:45,1,1,,,0.009,<4>,,0.021,<4>,,0.046,<4>,C,0.025,<4>,,0.084,<4>,,0.0023,<4>,C,0.0301,<4>,,0.0324,<4>,C,0.116,<4>,,0.2738,<4>,,0.5371,<4>,C,0.2633,<4>,,4.1,<4>,,3.1,<4>,,1.8,<4>,,0.668,<4>,,2.136,<4>,,47,<4>,,28,<4>,,33.9,<4>,,4.8,<4>,,8,<4>,,6.2,<4>,,12,<4>,,1.5,<4>,,962,<4>,,498.2,<4>,C,0.658,<4>
