Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmfmnut,1/7/2004 9:15,1,1,,,0.016,<4>,,0.014,<4>,,0.029,<4>,C,0.015,<4>,,0.061,<4>,,0.0018,<4>,C,0.0051,<4>,,0.0069,<4>,C,0.068,<4>,,0.1622,<4>,,0.2228,<4>,C,0.0606,<4>,,0.7,<4>,,0.8,<4>,B,0.01,<4>,,0.85,<4>,,1.888,<4>,,10,<4>,,14.3,<4>,,33.5,<4>,,9.8,<4>,,8.2,<4>,,2.9,<4>,,5,<4>,,1.9,<4>,,124.8,<4>,,26.4,<4>,C,1.553,<4>
gtmfmnut,1/7/2004 9:16,1,2,,,0.017,<4>,,0.015,<4>,,0.027,<4>,C,0.012,<4>,,0.042,<4>,,0.0017,<4>,C,0.0039,<4>,,0.0056,<4>,C,0.048,<4>,,0.1428,<4>,,0.1834,<4>,C,0.0406,<4>,,1.5,<4>,,1.3,<4>,,0.3,<4>,,1,<4>,,1.893,<4>,,33,<4>,,14.3,<4>,,33.5,<4>,,9.8,<4>,,8.2,<4>,,2.6,<4>,,3,<4>,,1.9,<4>,,124.8,<4>,,26.4,<4>,C,1.553,<4>
gtmpcnut,1/7/2004 14:00,1,1,,,0.03,<4>,,0.038,<4>,,0.056,<4>,C,0.018,<4>,,0.031,<4>,B,0.0014,<4>,C - B,,<4>,,0.0033,<4>,C,0.034,<4>,,0.2124,<4>,,0.34,<4>,C,0.1276,<4>,,2.2,<4>,,1.9,<4>,,0.7,<4>,,1.58,<4>,,5.3,<4>,,28,<4>,,13.2,<4>,,19.3,<4>,,8.3,<4>,,8.1,<4>,,5.1,<4>,,39,<4>,,0.4,<4>,,1187,<4>,,87.2,<4>,C,2.611,<4>
gtmpcnut,1/7/2004 14:01,1,2,,,0.029,<4>,,0.04,<4>,,0.06,<4>,C,0.02,<4>,,0.022,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1651,<4>,,0.3211,<4>,C,0.156,<4>,,2.4,<4>,,2,<4>,,0.8,<4>,,1.54,<4>,,5.557,<4>,,28,<4>,,13.2,<4>,,19.3,<4>,,8.3,<4>,,8.1,<4>,,5.5,<4>,,38,<4>,,0.4,<4>,,1187,<4>,,87.2,<4>,C,2.611,<4>
gtmpinut,1/21/2004 9:27,1,1,,,0.015,<4>,,0.023,<4>,,0.048,<4>,C,0.025,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1847,<4>,,0.3624,<4>,C,0.1777,<4>,,5.6,<4>,,4.2,<4>,,2.6,<4>,,0.95,<4>,,2.628,<4>,,52,<4>,,13.5,<4>,,32.1,<4>,,8,<4>,,7.7,<4>,,6.7,<4>,,8,<4>,,1.3,<4>,,929.5,<4>,,237.7,<4>,C,1.364,<4>
gtmpinut,1/21/2004 9:28,1,2,,,0.013,<4>,,0.017,<4>,,0.045,<4>,C,0.028,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1687,<4>,,0.3185,<4>,C,0.1498,<4>,,4.6,<4>,,3.7,<4>,,1.8,<4>,,0.98,<4>,,2.507,<4>,,18,<4>,,13.5,<4>,,32.1,<4>,,8,<4>,,7.7,<4>,,6,<4>,,8,<4>,,1.3,<4>,,929.5,<4>,,237.7,<4>,C,1.364,<4>
gtmssnut,1/21/2004 10:45,1,1,,,0.013,<4>,,0.015,<4>,,0.033,<4>,C,0.018,<4>,,0.009,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1423,<4>,,0.2529,<4>,C,0.1106,<4>,,4.2,<4>,,3.4,<4>,,1.6,<4>,,1.36,<4>,,2.701,<4>,,45,<4>,,13.9,<4>,,32.3,<4>,,8,<4>,,7.8,<4>,,5.5,<4>,,8,<4>,,1.3,<4>,,1016,<4>,,321.9,<4>,C,1.149,<4>
gtmssnut,1/21/2004 10:46,1,2,,,0.014,<4>,,0.019,<4>,,0.033,<4>,C,0.014,<4>,,0.009,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2203,<4>,,0.288,<4>,C,0.0677,<4>,,3.8,<4>,,2.8,<4>,,1.8,<4>,,1.05,<4>,,2.458,<4>,,47,<4>,,13.9,<4>,,32.3,<4>,,8,<4>,,7.8,<4>,,4.4,<4>,,17,<4>,,1.3,<4>,,1016,<4>,,321.9,<4>,C,1.149,<4>
gtmpcnut,1/26/2004 10:30,2,1,,,0.027,<4>,,0.035,<4>,,0.055,<4>,C,0.02,<4>,,0.014,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1683,<4>,,0.2528,<4>,C,0.0845,<4>,,1.3,<4>,,0.7,<4>,,1.2,<4>,,0.82,<4>,,5.467,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,3.5,<4>,,28,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/26/2004 13:00,2,1,,,0.027,<4>,,0.037,<4>,,0.058,<4>,C,0.021,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1624,<4>,,0.2301,<4>,C,0.0677,<4>,,3.3,<4>,,2,<4>,,2.2,<4>,,1.15,<4>,,7.019,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,4.9,<4>,,38,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/26/2004 15:30,2,1,,,0.029,<4>,,0.032,<4>,,0.056,<4>,C,0.024,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1585,<4>,,0.2003,<4>,C,0.0418,<4>,,1.8,<4>,,0.9,<4>,,1.7,<4>,,0.99,<4>,,5.439,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,6,<4>,,18,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/26/2004 18:00,2,1,,,0.023,<4>,,0.033,<4>,,0.061,<4>,C,0.028,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1798,<4>,,0.1817,<4>,C,0.0019,<4>,,3.9,<4>,,2.6,<4>,,2.4,<4>,,1.12,<4>,,5.029,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,5.3,<4>,,25,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/26/2004 20:30,2,1,,,0.024,<4>,,0.035,<4>,,0.062,<4>,C,0.027,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1782,<4>,,0.2293,<4>,C,0.0511,<4>,,5,<4>,,3.5,<4>,,2.7,<4>,,1.16,<4>,,4.943,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,5.1,<4>,,23,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/26/2004 23:00,2,1,,,0.025,<4>,,0.038,<4>,,0.06,<4>,C,0.022,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1699,<4>,,0.1848,<4>,C,0.0149,<4>,,3.4,<4>,,2.2,<4>,,2.2,<4>,,0.98,<4>,,5.954,<4>,M,,<4>,M,,<4>,,21,<4>,M,,<4>,M,,<4>,,4.7,<4>,,31,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/27/2004 1:30,2,1,,,0.03,<4>,,0.037,<4>,,0.064,<4>,C,0.027,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1768,<4>,,0.1917,<4>,C,0.0149,<4>,,3,<4>,,1.6,<4>,,2.5,<4>,,0.96,<4>,,6.41,<4>,M,,<4>,M,,<4>,,19,<4>,M,,<4>,M,,<4>,,5,<4>,,33,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/27/2004 4:00,2,1,,,0.022,<4>,,0.03,<4>,,0.05,<4>,C,0.02,<4>,,0.015,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1497,<4>,,0.1819,<4>,C,0.0322,<4>,,2.2,<4>,,1.3,<4>,,1.6,<4>,,0.78,<4>,,6.409,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,5.3,<4>,,24,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/27/2004 6:30,2,1,,,0.025,<4>,,0.035,<4>,,0.059,<4>,C,0.024,<4>,,0.02,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1796,<4>,,0.2042,<4>,C,0.0246,<4>,,4.6,<4>,,3.4,<4>,,2.3,<4>,,0.99,<4>,,5.787,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,5.2,<4>,,25,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/27/2004 9:00,2,1,,,0.045,<4>,,0.042,<4>,,0.054,<4>,C,0.012,<4>,,0.023,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2399,<4>,,0.249,<4>,C,0.0091,<4>,,2.5,<4>,,1.3,<4>,,2,<4>,,0.92,<4>,,6.194,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,0.2,<4>,,84,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,1/27/2004 11:30,2,1,,,0.03,<4>,,0.04,<4>,,0.064,<4>,C,0.024,<4>,,0.017,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.2296,<4>,,0.2589,<4>,C,0.0293,<4>,,2.3,<4>,,1.2,<4>,,1.9,<4>,,0.9,<4>,,5.861,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,4.4,<4>,,35,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/3/2004 14:10,2,1,,,0.036,<4>,,0.053,<4>,,0.085,<4>,C,0.032,<4>,,0.052,<4>,,0.0017,<4>,C,0.025,<4>,,0.0267,<4>,C,0.079,<4>,,0.3857,<4>,,0.435,<4>,C,0.0493,<4>,,2.7,<4>,,1.7,<4>,,1.9,<4>,,1.45,<4>,,5.556,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,6.1,<4>,,108,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/3/2004 16:40,2,1,,,0.036,<4>,,0.054,<4>,,0.078,<4>,C,0.024,<4>,,0.041,<4>,,0.003,<4>,C,0.0252,<4>,,0.0282,<4>,C,0.069,<4>,,0.5319,<4>,,0.5745,<4>,C,0.0426,<4>,,2.1,<4>,,1.6,<4>,,1,<4>,,1.11,<4>,,5.524,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.7,<4>,,149,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/3/2004 19:10,2,1,,,0.034,<4>,,0.053,<4>,,0.074,<4>,C,0.021,<4>,,0.055,<4>,,0.0035,<4>,C,0.054,<4>,,0.0575,<4>,C,0.113,<4>,,0.6292,<4>,,0.7017,<4>,C,0.0725,<4>,,1.7,<4>,,1.2,<4>,,0.9,<4>,,1.11,<4>,,4.762,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.5,<4>,,167,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/3/2004 21:40,2,1,,,0.035,<4>,,0.054,<4>,,0.07,<4>,C,0.016,<4>,,0.059,<4>,,0.0027,<4>,C,0.0441,<4>,,0.0468,<4>,C,0.106,<4>,,0.5932,<4>,,0.6994,<4>,C,0.1062,<4>,,1.4,<4>,,0.8,<4>,,1.1,<4>,,1.07,<4>,,6.023,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.4,<4>,,162,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/4/2004 0:10,2,1,,,0.034,<4>,,0.054,<4>,,0.073,<4>,C,0.019,<4>,,0.077,<4>,,0.0025,<4>,C,0.0425,<4>,,0.045,<4>,C,0.122,<4>,,0.5923,<4>,,0.6596,<4>,C,0.0673,<4>,,1.3,<4>,,0.9,<4>,,0.7,<4>,,0.95,<4>,,4.832,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.6,<4>,,178,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/4/2004 2:40,2,1,,,0.034,<4>,,0.055,<4>,,0.072,<4>,C,0.017,<4>,,0.063,<4>,,0.0034,<4>,C,0.0713,<4>,,0.0747,<4>,C,0.138,<4>,,0.6533,<4>,,0.7265,<4>,C,0.0732,<4>,,1.1,<4>,,0.7,<4>,,0.8,<4>,,1.05,<4>,,3.202,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,6.4,<4>,,185,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/4/2004 5:10,2,1,,,0.032,<4>,,0.052,<4>,,0.069,<4>,C,0.017,<4>,,0.057,<4>,,0.0035,<4>,C,0.0872,<4>,,0.0907,<4>,C,0.148,<4>,,0.6918,<4>,,0.7857,<4>,C,0.0939,<4>,,1.2,<4>,,1.1,<4>,,0.2,<4>,,0.97,<4>,,4.807,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,6.6,<4>,,192,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/4/2004 7:40,2,1,,,0.031,<4>,,0.054,<4>,,0.07,<4>,C,0.016,<4>,,0.221,<4>,,0.0037,<4>,C,0.0998,<4>,,0.1035,<4>,C,0.325,<4>,,0.721,<4>,,0.7842,<4>,C,0.0632,<4>,,1.1,<4>,,0.8,<4>,,0.7,<4>,,0.97,<4>,,4.176,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,6,<4>,,198,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,2/4/2004 8:04,1,1,,,0.007,<4>,,0.019,<4>,,0.047,<4>,C,0.028,<4>,,0.076,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1303,<4>,,0.2126,<4>,C,0.0823,<4>,,6.6,<4>,,4.7,<4>,,3.4,<4>,,1.73,<4>,,0.315,<4>,,53,<4>,,13.9,<4>,,32.3,<4>,,7.5,<4>,,8,<4>,,9.9,<4>,,8,<4>,,0.9,<4>,,130.1,<4>,,11.4,<4>,C,2.435,<4>
gtmssnut,2/4/2004 8:05,1,2,,,0.008,<4>,,0.019,<4>,,0.047,<4>,C,0.028,<4>,,0.083,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1454,<4>,,0.1655,<4>,C,0.0201,<4>,,6.4,<4>,,4.7,<4>,,3.1,<4>,,1.44,<4>,,0.233,<4>,,53,<4>,,13.9,<4>,,32.3,<4>,,7.5,<4>,,8,<4>,,9.7,<4>,,6,<4>,,0.9,<4>,,130.1,<4>,,11.4,<4>,C,2.435,<4>
gtmpinut,2/4/2004 9:45,1,1,,,0.011,<4>,,0.03,<4>,,0.044,<4>,C,0.014,<4>,,0.083,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1724,<4>,,0.2499,<4>,C,0.0775,<4>,,4.7,<4>,,3.5,<4>,,2.3,<4>,,0.96,<4>,,1.097,<4>,,30,<4>,,14.8,<4>,,30.3,<4>,,7.2,<4>,,7.8,<4>,,3.9,<4>,,12,<4>,,1.9,<4>,,1078,<4>,,284.6,<4>,C,1.332,<4>
gtmpinut,2/4/2004 9:46,1,2,,,0.013,<4>,,0.03,<4>,,0.047,<4>,C,0.017,<4>,,0.062,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1549,<4>,,0.2565,<4>,C,0.1016,<4>,,4.6,<4>,,3.4,<4>,,2.2,<4>,,0.8,<4>,,1.061,<4>,,32,<4>,,14.8,<4>,,30.3,<4>,,7.2,<4>,,7.8,<4>,,3.2,<4>,,30,<4>,,1.9,<4>,,1078,<4>,,284.6,<4>,C,1.332,<4>
gtmpcnut,2/4/2004 10:10,2,1,,,0.034,<4>,,0.055,<4>,,0.071,<4>,C,0.016,<4>,,0.05,<4>,,0.0039,<4>,C,0.0802,<4>,,0.0841,<4>,C,0.134,<4>,,0.6542,<4>,,0.7413,<4>,C,0.0871,<4>,,1.5,<4>,,1.1,<4>,,0.7,<4>,,1.1,<4>,,4.905,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,7.6,<4>,,179,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,2/4/2004 12:32,1,1,,,0.01,<4>,,0.027,<4>,,0.038,<4>,C,0.011,<4>,,0.092,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1775,<4>,,0.2335,<4>,C,0.056,<4>,,1.3,<4>,,1.1,<4>,,0.4,<4>,,0.6,<4>,,0.758,<4>,,26,<4>,,16.3,<4>,,29.8,<4>,,7.7,<4>,,8,<4>,,2.5,<4>,,5,<4>,,2.4,<4>,,1640,<4>,,450.8,<4>,C,1.291,<4>
gtmfmnut,2/4/2004 12:33,1,2,,,0.011,<4>,,0.026,<4>,,0.039,<4>,C,0.013,<4>,,0.116,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.1576,<4>,,0.238,<4>,C,0.0804,<4>,,1.4,<4>,,1.1,<4>,,0.5,<4>,,0.58,<4>,,0.749,<4>,,23,<4>,,16.3,<4>,,29.8,<4>,,7.7,<4>,,8,<4>,,2.9,<4>,,14,<4>,,2.4,<4>,,1640,<4>,,450.8,<4>,C,1.291,<4>
gtmpcnut,2/4/2004 12:40,2,1,,,0.033,<4>,,0.053,<4>,,0.076,<4>,C,0.023,<4>,,0.107,<4>,,0.0016,<4>,C,0.0158,<4>,,0.0174,<4>,C,0.124,<4>,,0.4975,<4>,,0.5223,<4>,C,0.0248,<4>,,3.2,<4>,,2.9,<4>,,0.6,<4>,,1.25,<4>,,4.677,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,8,<4>,,143,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,2/4/2004 13:50,1,1,,,0.032,<4>,,0.056,<4>,,0.073,<4>,C,0.017,<4>,,0.078,<4>,,0.0035,<4>,C,0.0918,<4>,,0.0953,<4>,C,0.173,<4>,,0.8276,<4>,,0.8653,<4>,C,0.0377,<4>,,2.4,<4>,,1.8,<4>,,1.2,<4>,,1.49,<4>,,6.707,<4>,,21,<4>,,17.2,<4>,,0.6,<4>,,6.1,<4>,,7.4,<4>,,7.9,<4>,,220,<4>,,0.8,<4>,,1361,<4>,,12,<4>,C,4.731,<4>
gtmpcnut,2/4/2004 13:51,1,2,,,0.031,<4>,,0.054,<4>,,0.072,<4>,C,0.018,<4>,,0.057,<4>,,0.0034,<4>,C,0.0866,<4>,,0.09,<4>,C,0.147,<4>,,0.779,<4>,,0.8448,<4>,C,0.0658,<4>,,2.4,<4>,,1.7,<4>,,1.3,<4>,,1.39,<4>,,6.179,<4>,,9,<4>,,17.2,<4>,,0.6,<4>,,6.1,<4>,,7.4,<4>,,7.8,<4>,,204,<4>,,0.8,<4>,,1361,<4>,,12,<4>,C,4.731,<4>
gtmpcnut,2/4/2004 15:10,2,1,,,0.032,<4>,,0.055,<4>,,0.08,<4>,C,0.025,<4>,,0.071,<4>,,0.0031,<4>,C,0.0714,<4>,,0.0745,<4>,C,0.146,<4>,,0.6814,<4>,,0.7731,<4>,C,0.0917,<4>,,2.5,<4>,,1.7,<4>,,1.5,<4>,,1.45,<4>,,5.254,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,8.6,<4>,,186,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,3/17/2004 8:07,1,1,,,0.018,<4>,,0.028,<4>,,0.041,<4>,C,0.013,<4>,,0.038,<4>,,0.0022,<4>,C,0.0235,<4>,,0.0257,<4>,C,0.064,<4>,,0.1986,<4>,,0.3597,<4>,C,0.1611,<4>,,2.2,<4>,,1.6,<4>,,1.1,<4>,,0.8,<4>,,1.206,<4>,,40,<4>,,18,<4>,,30.1,<4>,,7,<4>,,8,<4>,,4,<4>,,13,<4>,,1.2,<4>,,369,<4>,,93.4,<4>,C,1.374,<4>
gtmssnut,3/17/2004 8:08,1,2,,,0.018,<4>,,0.032,<4>,,0.044,<4>,C,0.012,<4>,,0.033,<4>,,0.0021,<4>,C,0.0241,<4>,,0.0262,<4>,C,0.059,<4>,,0.1127,<4>,,0.2491,<4>,C,0.1364,<4>,,2,<4>,,1.6,<4>,,0.8,<4>,,0.89,<4>,,1.626,<4>,,34,<4>,,18,<4>,,30.1,<4>,,7,<4>,,8,<4>,,3.7,<4>,,40,<4>,,1.2,<4>,,369,<4>,,93.4,<4>,C,1.374,<4>
gtmpinut,3/17/2004 10:45,1,1,,,0.019,<4>,,0.041,<4>,,0.058,<4>,C,0.017,<4>,,0.029,<4>,B,0.0014,<4>,C - B,,<4>,,0.0161,<4>,C,0.045,<4>,,0.3463,<4>,,0.4959,<4>,C,0.1496,<4>,,5.3,<4>,,3.9,<4>,,2.6,<4>,,1.61,<4>,,1.933,<4>,,31,<4>,,19.7,<4>,,26.6,<4>,,7.2,<4>,,7.9,<4>,,7.5,<4>,,26,<4>,,0.8,<4>,,1525,<4>,,311,<4>,C,1.59,<4>
gtmpinut,3/17/2004 10:46,1,2,,,0.016,<4>,,0.035,<4>,,0.064,<4>,C,0.029,<4>,,0.057,<4>,B,0.0014,<4>,C - B,,<4>,,0.0165,<4>,C,0.074,<4>,,0.3079,<4>,,0.4775,<4>,C,0.1696,<4>,,5.6,<4>,,4.1,<4>,,2.6,<4>,,1.64,<4>,,2.192,<4>,,40,<4>,,19.7,<4>,,26.6,<4>,,7.2,<4>,,7.9,<4>,,7.3,<4>,,23,<4>,,0.8,<4>,,1525,<4>,,311,<4>,C,1.59,<4>
gtmfmnut,3/17/2004 12:45,1,1,,,0.014,<4>,,0.027,<4>,,0.043,<4>,C,0.016,<4>,,0.048,<4>,,0.0016,<4>,C,0.0144,<4>,,0.016,<4>,C,0.064,<4>,,0.4627,<4>,,0.4883,<4>,C,0.0256,<4>,,2.2,<4>,,1.4,<4>,,1.3,<4>,,1.02,<4>,,1.411,<4>,,35,<4>,,19.8,<4>,,24,<4>,,7,<4>,,8.1,<4>,,4.9,<4>,,37,<4>,,0.9,<4>,,1905,<4>,,187.2,<4>,C,2.32,<4>
gtmfmnut,3/17/2004 12:46,1,2,,,0.013,<4>,,0.028,<4>,,0.038,<4>,C,0.01,<4>,,0.043,<4>,,0.0017,<4>,C,0.0196,<4>,,0.0213,<4>,C,0.064,<4>,,0.2182,<4>,,0.8468,<4>,C,0.6286,<4>,,2,<4>,,1.6,<4>,,0.8,<4>,,1.08,<4>,,1.57,<4>,,31,<4>,,19.8,<4>,,24,<4>,,7,<4>,,8.1,<4>,,4.7,<4>,,41,<4>,,0.9,<4>,,1905,<4>,,187.2,<4>,C,2.32,<4>
gtmpcnut,3/17/2004 13:50,1,1,,,0.025,<4>,,0.048,<4>,,0.085,<4>,C,0.037,<4>,,0.028,<4>,,0.0049,<4>,C,0.0081,<4>,,0.013,<4>,C,0.041,<4>,,0.8527,<4>,,1.0769,<4>,C,0.2242,<4>,,2.6,<4>,,1.6,<4>,,1.9,<4>,,3.26,<4>,,3.498,<4>,,22,<4>,,20.9,<4>,,0.1,<4>,,6.3,<4>,,6.8,<4>,,10.8,<4>,,338,<4>,,0.4,<4>,,1736,<4>,,16.9,<4>,C,4.632,<4>
gtmpcnut,3/17/2004 13:51,1,2,,,0.024,<4>,,0.05,<4>,,0.085,<4>,C,0.035,<4>,,0.021,<4>,,0.0051,<4>,C,0.0093,<4>,,0.0144,<4>,C,0.035,<4>,,0.8494,<4>,,0.9738,<4>,C,0.1244,<4>,,2.7,<4>,,1.6,<4>,,2,<4>,,3.26,<4>,,3.754,<4>,,20,<4>,,20.9,<4>,,0.1,<4>,,6.3,<4>,,6.8,<4>,,10.5,<4>,,338,<4>,,0.4,<4>,,1736,<4>,,16.9,<4>,C,4.632,<4>
gtmpcnut,3/17/2004 14:10,2,1,,,0.022,<4>,,0.045,<4>,,0.093,<4>,C,0.048,<4>,,0.017,<4>,,0.0046,<4>,C,0.0075,<4>,,0.0121,<4>,C,0.029,<4>,,0.7985,<4>,,0.91,<4>,C,0.1115,<4>,,2.5,<4>,,1.2,<4>,,2.2,<4>,,4.93,<4>,,3.753,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,9.5,<4>,,319,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/17/2004 16:40,2,1,,,0.026,<4>,,0.048,<4>,,0.076,<4>,C,0.028,<4>,,0.034,<4>,,0.0047,<4>,C,0.0074,<4>,,0.0121,<4>,C,0.046,<4>,,0.8163,<4>,,0.9516,<4>,C,0.1353,<4>,,2.5,<4>,,1.3,<4>,,2.1,<4>,,3.8,<4>,,3.511,<4>,M,,<4>,M,,<4>,,0,<4>,M,,<4>,M,,<4>,,9.8,<4>,,326,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/17/2004 19:10,2,1,,,0.022,<4>,,0.049,<4>,,0.065,<4>,C,0.016,<4>,,0.025,<4>,,0.0049,<4>,C,0.0073,<4>,,0.0122,<4>,C,0.037,<4>,,0.843,<4>,,0.8975,<4>,C,0.0545,<4>,,1.5,<4>,,0.7,<4>,,1.5,<4>,,2.08,<4>,,3.778,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,7.3,<4>,,328,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
